time,open,high,low,close,Volume,Volume MA
2020-09-25T01:00:00Z,1867.83,1869.68,1861.1,1863.865,77226,97080.05
2020-09-25T02:00:00Z,1863.88,1869.015,1862.8,1867.49,50055,93925
2020-09-25T03:00:00Z,1867.3,1870.73,1866.4,1869.24,38048,89417.9
2020-09-25T04:00:00Z,1869.08,1873.4,1867.7,1872.83,33013,86130.85
2020-09-25T05:00:00Z,1872.8,1873.9,1865.8,1866.888,54408,84331.55
2020-09-25T06:00:00Z,1866.84,1873.75,1865.4,1873.645,71262,83391.2
2020-09-25T07:00:00Z,1873.59,1875.17,1868,1873.32,99752,83370.3
2020-09-25T08:00:00Z,1873.2,1873.82,1868.4,1871.159,78654,80045.05
2020-09-25T09:00:00Z,1871.095,1872.93,1863.5,1866.085,90230,74981.2
2020-09-25T10:00:00Z,1865.9,1866.294,1853.79,1855.13,117277,71061.1
2020-09-25T11:00:00Z,1855.119,1860.44,1852.5,1858.504,130050,69748.8
2020-09-25T12:00:00Z,1858.41,1862.215,1854.2,1860.709,128202,69915.85
2020-09-25T13:00:00Z,1860.59,1864.278,1856,1863.09,163644,71979
2020-09-25T14:00:00Z,1863.255,1865.264,1852.1,1862.48,186225,75954.2
2020-09-25T15:00:00Z,1862.48,1865.85,1858.7,1859.7,118046,76901.25
2020-09-25T16:00:00Z,1859.885,1863,1857.1,1862.019,77746,79631.45
2020-09-25T17:00:00Z,1861.95,1865.72,1859.4,1864.88,67735,83018
2020-09-25T18:00:00Z,1864.87,1866.58,1862.6,1864.76,60878,85102.45
2020-09-25T19:00:00Z,1864.62,1866.84,1861.1,1862.765,74799,87974.5
2020-09-25T20:00:00Z,1862.739,1863.84,1859.1,1860.998,15302,86627.6
2020-09-25T21:00:00Z,1860,1860,1860,1860,1,82766.35
2020-09-27T22:00:00Z,1859.746,1865.965,1859.558,1864.935,26534,81590.3
2020-09-27T23:00:00Z,1864.82,1865.035,1861.9,1862.68,15801,80477.95
2020-09-28T00:00:00Z,1862.5,1862.64,1858.8,1859.525,42969,80975.75
2020-09-28T01:00:00Z,1859.435,1863.31,1857.5,1862.248,62387,81374.7
2020-09-28T02:00:00Z,1862.26,1863.35,1859.5,1860.66,37150,79669.1
2020-09-28T03:00:00Z,1860.48,1862.694,1859.7,1861.31,24999,75931.45
2020-09-28T04:00:00Z,1861.22,1863.97,1860.7,1861.455,22433,73120.4
2020-09-28T05:00:00Z,1861.58,1861.93,1855.4,1857.09,44446,70831.2
2020-09-28T06:00:00Z,1857.02,1860.53,1855.2,1859.605,70742,68504.45
2020-09-28T07:00:00Z,1859.66,1861.73,1857.4,1858.389,91204,66562.15
2020-09-28T08:00:00Z,1858.385,1859.32,1848.455,1852.325,109913,65647.7
2020-09-28T09:00:00Z,1852.24,1854.473,1849.2,1851.7,82972,61614.1
2020-09-28T10:00:00Z,1852.11,1861.355,1850.6,1857.805,92677,56936.7
2020-09-28T11:00:00Z,1857.735,1865.77,1855.6,1865.09,93730,55720.9
2020-09-28T12:00:00Z,1865.11,1872.79,1861.8,1868.25,133589,58513.05
2020-09-28T13:00:00Z,1867.77,1877.03,1864.4,1867.36,169320,63592.3
2020-09-28T14:00:00Z,1867.484,1872.675,1863.7,1865.98,166861,68891.45
2020-09-28T15:00:00Z,1865.98,1873.51,1865.98,1872.86,107422,70522.6
2020-09-28T16:00:00Z,1872.6,1876.33,1871.4,1874.56,66465,73080.75
2020-09-28T17:00:00Z,1874.43,1880.25,1873.4,1878.34,63696,76265.5
2020-09-28T18:00:00Z,1878.48,1882.95,1876.9,1881.78,55675,77722.55
2020-09-28T19:00:00Z,1881.63,1882.27,1876.8,1881.315,59471,79906.05
2020-09-28T20:00:00Z,1881.25,1883.03,1880.358,1880.73,18014,78658.3
2020-09-28T21:00:00Z,1880.5,1881,1879.9,1879.9,4,75539.15
2020-09-28T22:00:00Z,1880.947,1882.37,1878.1,1880.264,23536,74858.45
2020-09-28T23:00:00Z,1880.22,1883.74,1879.5,1882.448,20464,74631.7
2020-09-29T00:00:00Z,1882.448,1886.26,1881,1883,36365,75328.3
2020-09-29T01:00:00Z,1883.17,1887.35,1880.4,1884.4,56239,75917.95
2020-09-29T02:00:00Z,1884.66,1887.29,1881.8,1883.158,38150,74288.35
2020-09-29T03:00:00Z,1883.53,1884.26,1881,1882.843,27914,71123.85
2020-09-29T04:00:00Z,1882.808,1883.99,1879.6,1881.46,26003,66928.35
2020-09-29T05:00:00Z,1881.32,1881.99,1875,1878.524,49072,65233.35
2020-09-29T06:00:00Z,1878.32,1884.34,1876.6,1883.944,69942,64096.6
2020-09-29T07:00:00Z,1883.943,1884.75,1877.9,1883.21,91642,63992.2
2020-09-29T08:00:00Z,1883.04,1883.28,1879.6,1881.6,76559,61140.7
2020-09-29T09:00:00Z,1881.79,1886.26,1880.4,1886.034,80539,56701.65
2020-09-29T10:00:00Z,1885.95,1886.38,1881.3,1885.989,63665,51541.85
2020-09-29T11:00:00Z,1886.044,1890.48,1884.7,1886.7,79370,50139.25
2020-09-29T12:00:00Z,1886.63,1886.9,1877.1,1884.047,118467,52739.35
2020-09-29T13:00:00Z,1884.01,1889.34,1880.1,1886.307,140283,56568.7
2020-09-29T14:00:00Z,1886.1,1892.057,1883.8,1886.92,155080,61538.95
2020-09-29T15:00:00Z,1886.75,1892.96,1884.3,1889.998,116391,64384.95
2020-09-29T16:00:00Z,1889.95,1895.64,1888.4,1895.59,84757,67722.1
2020-09-29T17:00:00Z,1895.4,1899.13,1892.7,1896.75,67289,71086.35
2020-09-29T18:00:00Z,1896.81,1897.9,1894.3,1896.3,49276,72373.35
2020-09-29T19:00:00Z,1896.28,1898.03,1893.2,1897.318,57346,74217.45
2020-09-29T20:00:00Z,1897.504,1898.651,1895.9,1897.7,19010,73349.7
2020-09-29T21:00:00Z,1897.64,1897.7,1896.8,1897.7,5,70538
2020-09-29T22:00:00Z,1897.347,1899.16,1896.3,1898.51,13313,69296.15
2020-09-29T23:00:00Z,1898.58,1899.39,1895.8,1896.764,14942,68647.55
2020-09-30T00:00:00Z,1896.76,1897.08,1893.7,1894.88,37049,69199.85
2020-09-30T01:00:00Z,1894.93,1897.51,1891.7,1894.19,58207,69656.6
2020-09-30T02:00:00Z,1894.29,1896.745,1891.97,1892.55,46986,68508.8
2020-09-30T03:00:00Z,1892.515,1892.78,1887.3,1888.9,52047,66529.05
2020-09-30T04:00:00Z,1889.13,1890.841,1886.2,1890.39,27961,64099.15
2020-09-30T05:00:00Z,1890.2,1891.968,1886.9,1887.604,38662,62005.3
2020-09-30T06:00:00Z,1887.59,1889.54,1882.9,1889.105,76695,62656.8
2020-09-30T07:00:00Z,1889.19,1890.24,1883.1,1887.44,67628,62069.7
2020-09-30T08:00:00Z,1887.41,1888.86,1881.5,1883.44,61634,59228.05
2020-09-30T09:00:00Z,1883.59,1884.94,1880.5,1884.76,61133,55270.55
2020-09-30T10:00:00Z,1884.61,1888,1881.5,1884.7,60411,50537.1
2020-09-30T11:00:00Z,1884.81,1886.82,1882,1883.863,61335,47784.3
2020-09-30T12:00:00Z,1883.86,1900.2,1881.1,1895.17,123333,49713.1
2020-09-30T13:00:00Z,1895.364,1896.95,1880.9,1885.543,153447,54021
2020-09-30T14:00:00Z,1885.46,1892.15,1883,1892.109,165386,59826.5
2020-09-30T15:00:00Z,1891.9,1902.32,1889.9,1895.96,138736,63896
2020-09-30T16:00:00Z,1895.96,1898.235,1892.6,1897.5,86516,67271.3
2020-09-30T17:00:00Z,1897.67,1897.794,1886.7,1893.12,97478,72144.95
2020-09-30T18:00:00Z,1893.11,1895.33,1886.6,1890.062,98754,76417
2020-09-30T19:00:00Z,1889.96,1890.75,1884.5,1886.385,105718,80955.8
2020-09-30T20:00:00Z,1886.454,1888.13,1883.8,1885.528,22096,80208.15
2020-09-30T21:00:00Z,1885.064,1885.4,1884.9,1885.4,4,77298
2020-09-30T22:00:00Z,1885.017,1888.87,1884.967,1888.5,16570,75777.2
2020-09-30T23:00:00Z,1888.67,1888.86,1886.1,1887.4,16809,74015.3
2020-10-01T00:00:00Z,1887.589,1888.32,1883.8,1885,34135,74324
2020-10-01T01:00:00Z,1885,1891.25,1884.3,1887.76,46429,74712.35
2020-10-01T02:00:00Z,1887.68,1892.59,1886.9,1892.4,28517,72303.45
2020-10-01T03:00:00Z,1892.22,1892.83,1889.9,1892.298,20223,69933.2
2020-10-01T04:00:00Z,1892.1,1895.66,1891.2,1894.29,23561,68029.55
2020-10-01T05:00:00Z,1894.1,1894.59,1891.9,1892.78,26150,66280.4
2020-10-01T06:00:00Z,1892.6,1900.05,1892.5,1896.72,57637,66141.7
2020-10-01T07:00:00Z,1896.7,1900.29,1894.3,1896.9,69712,66560.55
2020-10-01T08:00:00Z,1896.91,1897.34,1893,1894.43,58932,63340.5
2020-10-01T09:00:00Z,1894.22,1898.35,1892.9,1897.4,54544,58395.35
2020-10-01T10:00:00Z,1897.4,1898.25,1894.9,1896.37,49140,52583.05
2020-10-01T11:00:00Z,1896.34,1902.26,1895.1,1900.579,72676,49280.05
2020-10-01T12:00:00Z,1900.555,1909.3,1896.8,1903.625,107991,50353.8
2020-10-01T13:00:00Z,1903.575,1906.72,1900.2,1902.387,136901,52324.95
2020-10-01T14:00:00Z,1902.429,1905.4,1895.1,1904.03,156449,55209.7
2020-10-01T15:00:00Z,1903.8,1912.14,1902.9,1910.71,123381,56092.85
2020-10-01T16:00:00Z,1910.71,1911.11,1905.2,1908.39,125819,61279
2020-10-01T17:00:00Z,1908.41,1911.68,1905.785,1906.32,121328,67345.2
2020-10-01T18:00:00Z,1906.32,1909.93,1904.1,1909.565,142656,73649.5
2020-10-01T19:00:00Z,1909.45,1910.5,1902.9,1903.6,127189,79168.5
2020-10-01T20:00:00Z,1903.7,1906.68,1903.1,1905.818,52687,80096.1
2020-10-01T21:00:00Z,1904.813,1905.6,1904.813,1905.6,3,77774.8
2020-10-01T22:00:00Z,1905.089,1907.468,1903.6,1905.7,16588,77178.35
2020-10-01T23:00:00Z,1905.55,1905.73,1901.8,1902.9,14555,76894.95
2020-10-02T00:00:00Z,1903.03,1903.66,1899,1900.485,36711,77552.45
2020-10-02T01:00:00Z,1900.51,1901.39,1896.5,1897.865,33208,77905.35
2020-10-02T02:00:00Z,1897.825,1898.33,1890.3,1893.184,41011,77074.05
2020-10-02T03:00:00Z,1893.118,1896.06,1891,1894.56,29009,75038.9
2020-10-02T04:00:00Z,1894.41,1895.71,1890.2,1891.164,31884,73686.5
2020-10-02T05:00:00Z,1891,1909.07,1888.7,1905.1,118884,76903.5
2020-10-02T06:00:00Z,1905.18,1917.1,1905.18,1912.58,97322,79312.6
2020-10-02T07:00:00Z,1912.49,1915.46,1906.9,1909.625,90041,80180.85
2020-10-02T08:00:00Z,1909.54,1912.805,1904.4,1905.7,77280,78645.3
2020-10-02T09:00:00Z,1906.004,1910.16,1904.6,1907.2,57159,74658.2
2020-10-02T10:00:00Z,1907.44,1909.483,1905.3,1907.84,57934,69732.45
2020-10-02T11:00:00Z,1907.78,1910.56,1905.6,1908.15,66254,66876.1
2020-10-02T12:00:00Z,1908.08,1911.973,1904.8,1911.6,116843,66427.3
2020-10-02T13:00:00Z,1911.44,1911.81,1897.1,1902.934,148055,67763.65
2020-10-02T14:00:00Z,1902.84,1907.37,1900.1,1903.733,129386,67100.15
2020-10-02T15:00:00Z,1903.714,1909.78,1899.1,1900.49,113898,66435.6
2020-10-02T16:00:00Z,1900.3,1905.64,1897.5,1901.71,102711,68936.8
2020-10-02T17:00:00Z,1901.24,1903.45,1898.1,1900.928,74823,72677.8
2020-10-02T18:00:00Z,1900.917,1903.9,1900.1,1903.17,53703,74533.55
2020-10-02T19:00:00Z,1903.24,1904.82,1901,1901.624,52946,76453.1
2020-10-02T20:00:00Z,1901.55,1902.3,1897.11,1898.868,14381,75336.6
2020-10-02T21:00:00Z,1898.7,1898.7,1898.7,1898.7,1,73676.25
2020-10-04T22:00:00Z,1903.525,1904.393,1897.4,1900.242,24337,72842.55
2020-10-04T23:00:00Z,1900.18,1904.297,1899.1,1902.915,24588,72621.5
2020-10-05T00:00:00Z,1902.86,1903.045,1898.3,1900.76,40321,73043.35
2020-10-05T01:00:00Z,1900.69,1901.054,1897.2,1900.672,36119,68905.1
2020-10-05T02:00:00Z,1900.683,1901.12,1896.8,1898.3,29154,65496.7
2020-10-05T03:00:00Z,1899.254,1899.334,1891.3,1892.654,37189,62854.1
2020-10-05T04:00:00Z,1892.645,1894.03,1890.6,1893.099,26255,60302.85
2020-10-05T05:00:00Z,1893.1,1894.84,1891.7,1894.594,23870,58638.4
2020-10-05T06:00:00Z,1894.46,1894.64,1890.2,1892.987,53952,58439.3
2020-10-05T07:00:00Z,1893.105,1893.35,1886.2,1892.35,76636,58958.4
2020-10-05T08:00:00Z,1892.148,1898.42,1890.8,1897.79,58637,56048.1
2020-10-05T09:00:00Z,1897.79,1901.55,1896.4,1900.58,46271,50958.9
2020-10-05T10:00:00Z,1900.3,1900.85,1896.9,1900.038,39291,46454.15
2020-10-05T11:00:00Z,1900.26,1903.21,1897.6,1901.984,47863,43152.4
2020-10-05T12:00:00Z,1902.17,1908.41,1901.4,1906.598,76944,41864.05
2020-10-05T13:00:00Z,1906.53,1910.63,1904.5,1908.99,95089,42877.35
2020-10-05T14:00:00Z,1908.76,1918.754,1907.78,1916.775,133326,46858.5
2020-10-05T15:00:00Z,1916.74,1917.35,1911.7,1914.12,98271,49124.75
2020-10-05T16:00:00Z,1914.085,1917.32,1911,1916.188,61229,51467.15
2020-10-05T17:00:00Z,1916.23,1916.52,1913,1915.61,42929,53613.55
2020-10-05T18:00:00Z,1915.54,1915.55,1911.9,1913.87,38768,54335.1
2020-10-05T19:00:00Z,1913.953,1914.14,1910.2,1910.83,43500,55280.7
2020-10-05T20:00:00Z,1910.895,1915.01,1910,1915.01,16025,54065.9
2020-10-05T21:00:00Z,1913.1,1913.1,1912.2,1912.2,5,52260.2
2020-10-05T22:00:00Z,1911.463,1913.5,1910.05,1912.338,15626,51583.8
2020-10-05T23:00:00Z,1912.34,1913.44,1910.3,1912.69,17437,50596.2
2020-10-06T00:00:00Z,1912.754,1914.19,1910.9,1914.039,29711,50769
2020-10-06T01:00:00Z,1913.93,1914.56,1908.9,1910.6,32523,51201.65
2020-10-06T02:00:00Z,1910.74,1911.32,1907.2,1909.74,21684,49588.25
2020-10-06T03:00:00Z,1909.76,1912.44,1908.5,1911.86,25554,47034.15
2020-10-06T04:00:00Z,1912.013,1912.45,1908.8,1912.26,20237,45114.15
2020-10-06T05:00:00Z,1912.149,1912.374,1909.3,1910.86,23385,43969.85
2020-10-06T06:00:00Z,1910.78,1912.174,1908.2,1911.128,36460,43828.3
2020-10-06T07:00:00Z,1911.29,1914.554,1907.4,1909.33,67620,44816.15
2020-10-06T08:00:00Z,1909.408,1910.71,1905.7,1909.553,55030,43720.45
2020-10-06T09:00:00Z,1909.545,1913.97,1908,1911.3,48939,41412.95
2020-10-06T10:00:00Z,1912.31,1913.76,1910.5,1913.015,44256,36959.45
2020-10-06T11:00:00Z,1913.03,1918.08,1911.6,1917.57,61542,35123
2020-10-06T12:00:00Z,1917.43,1919.126,1912.1,1915.65,84751,36299.1
2020-10-06T13:00:00Z,1915.729,1921.14,1911.3,1915.04,111672,39736.25
2020-10-06T14:00:00Z,1915.04,1918.11,1910.6,1911.245,134684,44532.05
2020-10-06T15:00:00Z,1911.244,1913.36,1901.4,1901.98,123617,48537.9
2020-10-06T16:00:00Z,1901.98,1906.053,1900.385,1903.83,83092,51891.25
2020-10-06T17:00:00Z,1903.824,1904.49,1898.1,1900.69,66949,55238.45
2020-10-06T18:00:00Z,1900.694,1906.47,1891.2,1897.472,102493,59581.8
2020-10-06T19:00:00Z,1897.479,1897.57,1886.38,1887.84,186784,68049.15
2020-10-06T20:00:00Z,1887.68,1889.02,1874,1877.748,51201,69123.65
2020-10-06T21:00:00Z,1877.8,1877.8,1877.8,1877.8,2,67497.6
2020-10-06T22:00:00Z,1878.178,1881.074,1874.1,1875.8,38494,68338.1
2020-10-06T23:00:00Z,1876.005,1880.71,1875.2,1880.02,31647,68642.75
2020-10-07T00:00:00Z,1880.079,1880.84,1876.4,1878.45,44907,69876.25
2020-10-07T01:00:00Z,1878.45,1880.86,1872.748,1879.465,47855,71099.75
2020-10-07T02:00:00Z,1879.345,1882.086,1878.3,1881.04,41195,71336.5
2020-10-07T03:00:00Z,1881.124,1884.064,1879.3,1882.758,29542,69432.6
2020-10-07T04:00:00Z,1882.67,1883.88,1881.6,1882.3,20613,67711.75
2020-10-07T05:00:00Z,1882.57,1887.35,1881.6,1885.56,34258,66977.7
2020-10-07T06:00:00Z,1885.665,1894.4,1884.3,1894.13,54131,67471.45
2020-10-07T07:00:00Z,1894.254,1898,1888.6,1892.8,81994,68494.05
2020-10-07T08:00:00Z,1892.75,1894.83,1888.2,1889.943,60440,67278.5
2020-10-07T09:00:00Z,1889.6,1890.35,1886.1,1888.264,53923,64391.05
2020-10-07T10:00:00Z,1888.264,1889.28,1884.5,1885.595,48462,60079.95
2020-10-07T11:00:00Z,1885.74,1889.16,1881.8,1888.49,67812,57289.7
2020-10-07T12:00:00Z,1888.455,1891.91,1885.6,1889.699,87676,57518.9
2020-10-07T13:00:00Z,1889.64,1890.5,1882.6,1883.189,130093,60676.1
2020-10-07T14:00:00Z,1883.19,1885.7,1878.7,1883.6,139608,62531.85
2020-10-07T15:00:00Z,1883.684,1888.78,1882.5,1885.714,98085,58096.9
2020-10-07T16:00:00Z,1885.655,1887.21,1880.6,1886.454,77414,59407.55
2020-10-07T17:00:00Z,1886.35,1888.79,1884,1885.27,55062,62160.55
2020-10-07T18:00:00Z,1885.45,1887.83,1884.4,1885.49,53006,62886.15
2020-10-07T19:00:00Z,1885.48,1887.76,1884,1886.8,46139,63610.75
2020-10-07T20:00:00Z,1887.07,1888.72,1885.7,1886.948,14607,62095.75
2020-10-07T21:00:00Z,1886.545,1887,1886.43,1887,5,59703.25
2020-10-07T22:00:00Z,1886.769,1888.305,1886.1,1887.399,13085,58297.75
2020-10-07T23:00:00Z,1887.31,1888.13,1885.9,1887.05,13072,57474.25
2020-10-08T00:00:00Z,1886.88,1887.09,1883.9,1886.294,33234,58105.3
2020-10-08T01:00:00Z,1886.21,1889.28,1883,1888.394,41288,58456.8
2020-10-08T02:00:00Z,1888.29,1888.61,1885.1,1887.46,29773,57238.9
2020-10-08T03:00:00Z,1887.44,1887.65,1882.7,1885.193,27360,54507.2
2020-10-08T04:00:00Z,1885.17,1886.3,1883.4,1885.59,19540,52462.2
2020-10-08T05:00:00Z,1885.51,1890.33,1884.9,1888.67,28987,51215.4
2020-10-08T06:00:00Z,1888.6,1894.42,1885.5,1894.14,59992,51791.9
2020-10-08T07:00:00Z,1894.14,1895.39,1889.2,1890.884,69931,51897.85
2020-10-08T08:00:00Z,1890.77,1893.028,1889.1,1891.77,53768,50202.45
2020-10-08T09:00:00Z,1891.925,1892.84,1889.1,1892.48,42847,45840.15
2020-10-08T10:00:00Z,1892.418,1894.56,1890.6,1893.47,47984,41258.95
2020-10-08T11:00:00Z,1893.34,1893.81,1889.1,1892.505,55533,39131.35
2020-10-08T12:00:00Z,1892.41,1899.943,1890.2,1898.28,93805,39950.9
2020-10-08T13:00:00Z,1898.13,1900.69,1893.9,1894.525,107827,42589.15
2020-10-08T14:00:00Z,1894.468,1894.72,1882.5,1885.725,140820,46979.85
2020-10-08T15:00:00Z,1885.734,1890.25,1884.7,1888.608,85586,48952.2
2020-10-08T16:00:00Z,1888.79,1890.35,1883.8,1885.195,52319,50837.8
2020-10-08T17:00:00Z,1885.18,1892.6,1881.3,1891.83,79127,54793.9
2020-10-08T18:00:00Z,1891.83,1893,1889.2,1892.613,34377,55858.5
2020-10-08T19:00:00Z,1892.54,1894.52,1890.8,1894.098,33703,56890.05
2020-10-08T20:00:00Z,1894.27,1894.92,1891.9,1893.4,14803,55968.5
2020-10-08T21:00:00Z,1893.045,1893.5,1892.9,1893.4,6,53904.4
2020-10-08T22:00:00Z,1893.337,1896.71,1892.5,1896,15592,53195.35
2020-10-08T23:00:00Z,1896.19,1896.87,1894.2,1895.194,13394,52497.05
2020-10-09T00:00:00Z,1895.06,1899.47,1894.6,1899.294,33011,53170.6
2020-10-09T01:00:00Z,1899.128,1906.67,1898.9,1906.46,75317,55487.1
2020-10-09T02:00:00Z,1906.5,1910.05,1904.4,1909.73,51308,55052.9
2020-10-09T03:00:00Z,1909.73,1912.88,1908.6,1910.82,39289,53520.8
2020-10-09T04:00:00Z,1910.768,1911.674,1908,1908.99,21555,51910.15
2020-10-09T05:00:00Z,1908.94,1911.92,1907.1,1908.28,42313,51883.45
2020-10-09T06:00:00Z,1908.35,1908.667,1904.8,1907.53,52441,52106.3
2020-10-09T07:00:00Z,1907.49,1913.59,1906.5,1913.25,57643,52211.8
2020-10-09T08:00:00Z,1913.02,1916.61,1912.3,1915.108,65733,50808.2
2020-10-09T09:00:00Z,1915.2,1915.36,1910.8,1913.84,52228,48028.25
2020-10-09T10:00:00Z,1913.805,1918.17,1912,1915.94,41643,43069.4
2020-10-09T11:00:00Z,1915.96,1917.66,1911.7,1912.928,50481,41314.15
2020-10-09T12:00:00Z,1912.88,1921.812,1912,1920.814,88633,43129.85
2020-10-09T13:00:00Z,1920.78,1924.86,1915.6,1923.04,125453,45446.15
2020-10-09T14:00:00Z,1923.12,1929.262,1922,1926.33,118511,49652.85
2020-10-09T15:00:00Z,1926.334,1927.75,1919,1920.24,98747,52905.05
2020-10-09T16:00:00Z,1920.324,1925.848,1918.4,1923.36,85458,56437.8
2020-10-09T17:00:00Z,1923.41,1925.74,1919.7,1925.02,65441,59709.55
2020-10-09T18:00:00Z,1924.98,1929.67,1924,1928.22,58258,61842.85
2020-10-09T19:00:00Z,1928.04,1929.11,1925,1928.85,39757,63161
2020-10-09T20:00:00Z,1928.69,1930.42,1926.7,1929.485,16991,62360
2020-10-09T21:00:00Z,1928.9,1929.4,1928.9,1929.4,2,58594.25
2020-10-11T22:00:00Z,1929.406,1930.677,1925.8,1929.384,30185,57538.1
2020-10-11T23:00:00Z,1929.25,1933.28,1928.2,1929.104,38439,57495.6
2020-10-12T00:00:00Z,1929.02,1929.17,1921.65,1925.02,54017,59118.7
2020-10-12T01:00:00Z,1924.8,1930.33,1921.2,1927.165,94911,61748.6
2020-10-12T02:00:00Z,1927.08,1927.7,1923.7,1927.52,48168,61534.95
2020-10-12T03:00:00Z,1927.51,1929.82,1925.3,1927,39689,60637.25
2020-10-12T04:00:00Z,1927.15,1930.58,1926.7,1928.579,29702,58835.7
2020-10-12T05:00:00Z,1928.5,1932.13,1927.5,1930.48,48703,58659.45
2020-10-12T06:00:00Z,1930.427,1931.99,1924.4,1926.034,66830,59918.8
2020-10-12T07:00:00Z,1926.1,1927.954,1922.7,1926.08,62476,60518.55
2020-10-12T08:00:00Z,1926.07,1926.54,1921.5,1923.53,51753,58674.55
2020-10-12T09:00:00Z,1923.625,1923.82,1918.2,1922.19,57468,55275.3
2020-10-12T10:00:00Z,1922.37,1923.58,1919.5,1919.7,43319,51515.7
2020-10-12T11:00:00Z,1920.07,1924.97,1917.6,1924.62,53423,49249.5
2020-10-12T12:00:00Z,1924.475,1928.45,1921.4,1924.8,82814,49117.3
2020-10-12T13:00:00Z,1925.21,1925.21,1919.4,1924.18,126017,52146.1
2020-10-12T14:00:00Z,1924.053,1925.85,1918.9,1924.298,122643,55365.35
2020-10-12T15:00:00Z,1924.354,1924.69,1919.6,1923.024,82022,57478.6
2020-10-12T16:00:00Z,1923.09,1925.79,1921,1924.804,61992,59728.65
2020-10-12T17:00:00Z,1924.85,1925.41,1921.3,1923.57,58105,62633.8
2020-10-12T18:00:00Z,1923.454,1923.86,1919.9,1922.983,42650,63257.05
2020-10-12T19:00:00Z,1923.014,1924.294,1921.6,1923.29,40010,63335.6
2020-10-12T20:00:00Z,1923.31,1923.44,1920.9,1922.2,12893,61279.4
2020-10-12T21:00:00Z,1922.035,1922.2,1921.9,1921.9,4,56534.05
2020-10-12T22:00:00Z,1922.527,1924.47,1921.23,1923.848,12390,54745.15
2020-10-12T23:00:00Z,1924.05,1925.6,1922.7,1925.085,14203,53470.85
2020-10-13T00:00:00Z,1925.02,1925.085,1917.7,1921.83,59602,54965.85
2020-10-13T01:00:00Z,1921.64,1921.78,1916.4,1916.66,64064,55733.9
2020-10-13T02:00:00Z,1916.724,1917.3,1910.7,1913,86042,56694.5
2020-10-13T03:00:00Z,1913.03,1913.21,1909.6,1911.454,36734,55407.4
2020-10-13T04:00:00Z,1911.1,1912.42,1909.2,1912.085,27986,54219.05
2020-10-13T05:00:00Z,1911.85,1916.85,1910,1914.6,55758,54133.55
2020-10-13T06:00:00Z,1914.78,1918.66,1912.8,1916.344,63958,55165.5
2020-10-13T07:00:00Z,1916.31,1920.67,1913.8,1918.55,74015,56195.1
2020-10-13T08:00:00Z,1918.43,1925.12,1916.9,1922.4,75290,55818.9
2020-10-13T09:00:00Z,1922.79,1924.15,1919.6,1921.08,58830,52459.55
2020-10-13T10:00:00Z,1921.084,1922.2,1918.7,1921.054,47049,48679.85
2020-10-13T11:00:00Z,1920.99,1922.67,1917.9,1920.41,63501,47753.8
2020-10-13T12:00:00Z,1920.18,1924.1,1908.5,1909.45,120065,50657.45
2020-10-13T13:00:00Z,1909.43,1909.74,1892.78,1895.99,200880,57796.2
2020-10-13T14:00:00Z,1895.76,1896.14,1886.2,1892.514,165040,63915.7
2020-10-13T15:00:00Z,1892.4,1895.54,1889.5,1894.594,105352,67182.8
2020-10-13T16:00:00Z,1894.51,1894.67,1889.6,1891.34,84095,70742.9
2020-10-13T17:00:00Z,1891.32,1893.134,1887.9,1890.385,73950,74440.2
2020-10-13T18:00:00Z,1890.34,1895.09,1888.2,1894.488,61395,76890.45
2020-10-13T19:00:00Z,1894.514,1895.35,1891.5,1893.11,43507,78355.65
2020-10-13T20:00:00Z,1892.83,1893.84,1890,1890.313,21750,76463.05
2020-10-13T21:00:00Z,1890.314,1890.9,1889.3,1889.3,5,73260.1
2020-10-13T22:00:00Z,1891.447,1893.52,1890.7,1892.008,16875,69801.75
2020-10-13T23:00:00Z,1892.114,1893.52,1889.8,1893.354,17469,68838.5
2020-10-14T00:00:00Z,1893.27,1894.47,1889,1891.793,36587,69268.55
2020-10-14T01:00:00Z,1891.94,1892.83,1882.2,1890.14,92465,71103.9
2020-10-14T02:00:00Z,1890.238,1895.81,1889.2,1895.498,57594,70785.7
2020-10-14T03:00:00Z,1895.41,1897.854,1894,1896,37417,68955.8
2020-10-14T04:00:00Z,1896.08,1897.74,1893.3,1894.46,28579,66620.25
2020-10-14T05:00:00Z,1894.55,1895.8,1891.9,1895.174,37462,65551.85
2020-10-14T06:00:00Z,1895.05,1898.01,1893.3,1896.9,48510,65624.9
2020-10-14T07:00:00Z,1897.11,1897.78,1892.4,1895.61,65213,65710.5
2020-10-14T08:00:00Z,1895.61,1900.05,1894.5,1899.08,54850,62449.75
2020-10-14T09:00:00Z,1898.88,1900.52,1894.3,1897.878,53921,55101.8
2020-10-14T10:00:00Z,1897.84,1899.89,1893.7,1898.525,56779,49688.75
2020-10-14T11:00:00Z,1898.48,1902.83,1897.1,1900.39,60431,47442.7
2020-10-14T12:00:00Z,1900.22,1909.314,1898.1,1907.67,109200,48697.95
2020-10-14T13:00:00Z,1907.52,1912.97,1904,1912.39,128101,51405.5
2020-10-14T14:00:00Z,1912.37,1912.72,1904.9,1907.04,134453,55058.4
2020-10-14T15:00:00Z,1907.114,1912.19,1902.3,1903.123,119166,58841.35
2020-10-14T16:00:00Z,1903.228,1904.52,1899,1901.11,113401,63423.9
