<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.12.01	17:00:00	1786.114	1786.116	1782.185	1784.163	5562	0	62
2021.12.01	18:00:00	1784.131	1784.198	1780.873	1783.020	6229	0	62
2021.12.01	19:00:00	1783.015	1783.054	1779.280	1782.218	5086	0	62
2021.12.01	20:00:00	1782.187	1782.192	1777.390	1778.672	5279	0	62
2021.12.01	21:00:00	1778.640	1783.428	1778.502	1781.863	2473	0	62
2021.12.01	23:00:00	1781.642	1783.467	1780.757	1781.894	3160	0	62
2021.12.02	00:00:00	1781.881	1782.039	1779.656	1781.025	2894	0	62
2021.12.02	01:00:00	1781.028	1781.925	1779.660	1780.145	4268	0	62
2021.12.02	02:00:00	1780.142	1781.907	1779.645	1781.167	3186	0	62
2021.12.02	03:00:00	1781.137	1781.137	1779.122	1779.374	2726	0	62
2021.12.02	04:00:00	1779.380	1779.380	1776.471	1776.723	1963	0	62
2021.12.02	05:00:00	1776.757	1778.735	1775.067	1776.141	3175	0	62
2021.12.02	06:00:00	1776.111	1778.920	1775.762	1778.213	3177	0	62
2021.12.02	07:00:00	1778.182	1778.563	1774.951	1775.201	3713	0	62
2021.12.02	08:00:00	1775.233	1776.562	1767.361	1770.449	6216	0	62
2021.12.02	09:00:00	1770.437	1773.256	1770.071	1773.186	3799	0	62
2021.12.02	10:00:00	1773.217	1776.190	1772.658	1776.006	3824	0	62
2021.12.02	11:00:00	1775.993	1779.073	1775.651	1777.283	3790	0	62
2021.12.02	12:00:00	1777.267	1781.261	1776.946	1779.548	4780	0	62
2021.12.02	13:00:00	1779.579	1780.185	1773.646	1774.473	7511	0	62
2021.12.02	14:00:00	1774.504	1779.058	1763.290	1764.806	12619	0	62
2021.12.02	15:00:00	1764.775	1772.993	1763.952	1767.373	9489	0	62
2021.12.02	16:00:00	1767.341	1769.207	1765.047	1766.812	6303	0	62
2021.12.02	17:00:00	1766.781	1767.072	1762.324	1763.412	5468	0	62
2021.12.02	18:00:00	1763.402	1764.770	1761.910	1764.355	4340	0	62
2021.12.02	19:00:00	1764.336	1766.861	1764.336	1766.633	3154	0	62
2021.12.02	20:00:00	1766.664	1769.341	1766.336	1767.661	3631	0	62
2021.12.02	21:00:00	1767.693	1769.141	1767.693	1768.268	1857	0	62
2021.12.02	23:00:00	1769.747	1770.683	1769.025	1769.058	2153	0	62
2021.12.03	00:00:00	1769.054	1771.950	1767.556	1771.732	2572	0	62
2021.12.03	01:00:00	1771.752	1771.752	1767.794	1770.619	4035	0	62
2021.12.03	02:00:00	1770.618	1772.741	1769.890	1771.763	3118	0	62
2021.12.03	03:00:00	1771.794	1774.380	1771.632	1773.505	2529	0	62
2021.12.03	04:00:00	1773.524	1773.553	1771.907	1772.366	2072	0	62
2021.12.03	05:00:00	1772.364	1776.519	1772.137	1776.052	2738	0	62
2021.12.03	06:00:00	1776.082	1776.094	1771.707	1771.820	3039	0	62
2021.12.03	07:00:00	1771.825	1773.814	1770.286	1770.903	3629	0	62
2021.12.03	08:00:00	1770.871	1770.871	1767.573	1769.810	3715	0	62
2021.12.03	09:00:00	1769.779	1769.814	1766.147	1769.029	3123	0	62
2021.12.03	10:00:00	1769.061	1773.304	1768.008	1770.351	3180	0	62
2021.12.03	11:00:00	1770.374	1773.509	1770.360	1771.952	2848	0	62
2021.12.03	12:00:00	1771.921	1774.783	1771.573	1774.261	3154	0	62
2021.12.03	13:00:00	1774.292	1778.662	1766.432	1770.146	16472	0	62
2021.12.03	14:00:00	1770.114	1774.510	1766.785	1770.993	12814	0	62
2021.12.03	15:00:00	1770.962	1772.808	1766.427	1770.816	10744	0	62
2021.12.03	16:00:00	1770.783	1780.836	1769.836	1780.836	9250	0	62
2021.12.03	17:00:00	1780.868	1782.410	1779.091	1780.520	5635	0	62
2021.12.03	18:00:00	1780.530	1784.656	1779.515	1784.089	4943	0	62
2021.12.03	19:00:00	1784.122	1784.393	1781.599	1783.960	3766	0	62
2021.12.03	20:00:00	1783.929	1786.141	1782.344	1782.989	4741	0	62
2021.12.03	21:00:00	1782.958	1784.657	1782.228	1783.483	1849	0	62
2021.12.05	23:00:00	1782.170	1784.163	1780.760	1782.970	2235	0	62
2021.12.06	00:00:00	1783.002	1785.136	1782.879	1783.258	2730	0	62
2021.12.06	01:00:00	1783.292	1786.614	1782.227	1786.193	4058	0	62
2021.12.06	02:00:00	1786.199	1787.752	1785.976	1786.907	2758	0	62
2021.12.06	03:00:00	1786.916	1787.485	1783.620	1784.000	2219	0	62
2021.12.06	04:00:00	1783.999	1784.380	1781.300	1781.920	2365	0	62
2021.12.06	05:00:00	1781.919	1783.831	1781.140	1783.350	2739	0	62
2021.12.06	06:00:00	1783.367	1785.959	1782.271	1784.545	2918	0	62
2021.12.06	07:00:00	1784.514	1785.542	1781.914	1782.998	4073	0	62
2021.12.06	08:00:00	1782.965	1782.965	1779.274	1781.623	4056	0	62
2021.12.06	09:00:00	1781.653	1782.421	1777.790	1779.820	4163	0	62
2021.12.06	10:00:00	1779.784	1782.896	1779.611	1782.299	3245	0	62
2021.12.06	11:00:00	1782.291	1782.954	1779.527	1780.094	2819	0	62
2021.12.06	12:00:00	1780.109	1780.964	1776.660	1780.333	3657	0	62
2021.12.06	13:00:00	1780.367	1782.153	1776.595	1779.060	5455	0	62
2021.12.06	14:00:00	1779.026	1780.404	1775.675	1777.864	7068	0	62
2021.12.06	15:00:00	1777.895	1781.610	1777.423	1778.309	5300	0	62
2021.12.06	16:00:00	1778.312	1784.792	1777.732	1784.532	3504	0	62
2021.12.06	17:00:00	1784.538	1785.033	1779.639	1780.923	3362	0	62
2021.12.06	18:00:00	1780.889	1781.226	1777.964	1778.799	3129	0	62
2021.12.06	19:00:00	1778.830	1780.312	1777.841	1778.421	2446	0	62
2021.12.06	20:00:00	1778.426	1779.721	1778.093	1779.146	3022	0	62
2021.12.06	21:00:00	1779.177	1779.303	1778.285	1778.463	1342	0	62
2021.12.06	23:00:00	1778.879	1782.018	1778.877	1780.999	1404	0	62
2021.12.07	00:00:00	1780.967	1781.913	1779.285	1779.538	1905	0	62
2021.12.07	01:00:00	1779.542	1780.365	1778.489	1779.102	2778	0	62
2021.12.07	02:00:00	1779.133	1781.378	1778.728	1780.181	2401	0	62
2021.12.07	03:00:00	1780.212	1780.212	1777.414	1777.708	2443	0	62
2021.12.07	04:00:00	1777.686	1778.058	1776.909	1777.835	1859	0	62
2021.12.07	05:00:00	1777.855	1781.419	1777.066	1781.100	2447	0	62
2021.12.07	06:00:00	1781.068	1783.285	1780.914	1783.233	2851	0	62
2021.12.07	07:00:00	1783.263	1784.589	1782.363	1782.734	3339	0	62
2021.12.07	08:00:00	1782.772	1783.726	1781.100	1781.783	3314	0	62
2021.12.07	09:00:00	1781.781	1782.048	1777.445	1781.259	3919	0	62
2021.12.07	10:00:00	1781.229	1781.474	1778.389	1780.554	2837	0	62
2021.12.07	11:00:00	1780.547	1783.310	1780.358	1782.285	2504	0	62
2021.12.07	12:00:00	1782.316	1784.715	1782.155	1783.491	3361	0	62
2021.12.07	13:00:00	1783.459	1783.693	1772.117	1775.307	7225	0	62
2021.12.07	14:00:00	1775.338	1781.782	1773.742	1779.733	7186	0	62
2021.12.07	15:00:00	1779.693	1784.183	1778.910	1782.571	5790	0	62
2021.12.07	16:00:00	1782.573	1787.860	1782.119	1785.985	4820	0	62
2021.12.07	17:00:00	1786.029	1786.887	1781.983	1783.120	2940	0	62
2021.12.07	18:00:00	1783.113	1784.408	1782.250	1784.096	2935	0	62
2021.12.07	19:00:00	1784.126	1785.535	1783.823	1784.909	2288	0	62
2021.12.07	20:00:00	1784.894	1786.441	1784.717	1785.407	2749	0	62
2021.12.07	21:00:00	1785.376	1785.376	1783.961	1784.136	1279	0	62
2021.12.07	23:00:00	1784.486	1785.408	1783.691	1784.788	1176	0	62
2021.12.08	00:00:00	1784.754	1786.154	1784.610	1785.346	1938	0	62
2021.12.08	01:00:00	1785.359	1787.415	1784.540	1786.806	2858	0	62
2021.12.08	02:00:00	1786.803	1790.444	1786.793	1790.140	3010	0	62
2021.12.08	03:00:00	1790.152	1790.579	1787.764	1787.983	2232	0	62
2021.12.08	04:00:00	1787.977	1789.602	1787.555	1789.359	1394	0	62
2021.12.08	05:00:00	1789.328	1790.881	1788.732	1790.829	2214	0	62
2021.12.08	06:00:00	1790.798	1791.641	1788.196	1788.697	2580	0	62
2021.12.08	07:00:00	1788.701	1791.563	1786.616	1789.875	3319	0	62
2021.12.08	08:00:00	1789.843	1790.255	1785.856	1788.755	4152	0	62
2021.12.08	09:00:00	1788.754	1790.392	1788.106	1789.697	3034	0	62
2021.12.08	10:00:00	1789.667	1793.130	1788.728	1792.069	3320	0	62
2021.12.08	11:00:00	1792.055	1792.586	1782.909	1786.733	6592	0	62
2021.12.08	12:00:00	1786.705	1787.078	1783.502	1784.556	5488	0	62
2021.12.08	13:00:00	1784.560	1785.719	1781.651	1783.257	6579	0	62
2021.12.08	14:00:00	1783.295	1783.420	1779.648	1781.503	6769	0	62
2021.12.08	15:00:00	1781.470	1784.976	1780.235	1782.494	5543	0	62
2021.12.08	16:00:00	1782.525	1783.283	1781.159	1782.541	3734	0	62
2021.12.08	17:00:00	1782.576	1785.066	1782.423	1784.384	2706	0	62
2021.12.08	18:00:00	1784.415	1785.475	1783.695	1784.592	3375	0	62
2021.12.08	19:00:00	1784.594	1786.364	1784.410	1785.672	2397	0	62
2021.12.08	20:00:00	1785.696	1786.855	1785.466	1785.697	2234	0	62
2021.12.08	21:00:00	1785.664	1785.829	1782.360	1783.028	1821	0	62
2021.12.08	23:00:00	1783.164	1784.743	1782.990	1783.563	1702	0	62
2021.12.09	00:00:00	1783.542	1785.473	1782.738	1784.813	2007	0	62
2021.12.09	01:00:00	1784.781	1784.781	1782.557	1784.423	2810	0	62
2021.12.09	02:00:00	1784.408	1784.570	1782.209	1783.425	2711	0	62
2021.12.09	03:00:00	1783.426	1784.578	1782.844	1784.536	1859	0	62
2021.12.09	04:00:00	1784.542	1786.146	1784.383	1785.996	2008	0	62
2021.12.09	05:00:00	1785.966	1787.080	1785.495	1785.730	2585	0	62
2021.12.09	06:00:00	1785.722	1786.687	1783.962	1784.022	2153	0	62
2021.12.09	07:00:00	1783.992	1787.150	1783.277	1786.239	3051	0	62
2021.12.09	08:00:00	1786.207	1787.623	1782.740	1784.476	4054	0	62
2021.12.09	09:00:00	1784.478	1785.651	1781.953	1782.862	3634	0	62
2021.12.09	10:00:00	1782.896	1784.149	1781.313	1782.958	2974	0	62
2021.12.09	11:00:00	1782.935	1783.963	1779.406	1780.390	3196	0	62
2021.12.09	12:00:00	1780.360	1780.360	1774.974	1776.395	4622	0	62
2021.12.09	13:00:00	1776.364	1778.909	1773.712	1777.697	7988	0	62
2021.12.09	14:00:00	1777.665	1783.057	1773.854	1776.844	7366	0	62
2021.12.09	15:00:00	1776.788	1780.411	1774.868	1779.631	5526	0	62
2021.12.09	16:00:00	1779.596	1780.895	1775.012	1776.262	3860	0	62
2021.12.09	17:00:00	1776.257	1778.603	1776.257	1777.004	2502	0	62
2021.12.09	18:00:00	1777.034	1778.327	1773.486	1778.304	4853	0	62
2021.12.09	19:00:00	1778.298	1778.298	1775.072	1776.124	2526	0	62
2021.12.09	20:00:00	1776.129	1776.574	1775.293	1775.358	2412	0	62
2021.12.09	21:00:00	1775.389	1775.841	1774.784	1775.199	1337	0	62
2021.12.09	23:00:00	1775.953	1776.396	1775.713	1776.396	1247	0	62
2021.12.10	00:00:00	1776.398	1778.102	1776.177	1776.693	1983	0	62
2021.12.10	01:00:00	1776.724	1779.105	1775.617	1778.350	2427	0	62
2021.12.10	02:00:00	1778.347	1779.674	1777.801	1777.971	2277	0	62
2021.12.10	03:00:00	1777.979	1779.651	1777.808	1778.548	1701	0	62
2021.12.10	04:00:00	1778.538	1779.470	1777.035	1778.141	1934	0	62
2021.12.10	05:00:00	1778.110	1778.607	1777.098	1777.146	2039	0	62
2021.12.10	06:00:00	1777.115	1777.501	1771.408	1773.472	4033	0	62
2021.12.10	07:00:00	1773.503	1774.212	1771.457	1773.037	2692	0	62
2021.12.10	08:00:00	1773.041	1773.402	1770.463	1771.668	3641	0	62
2021.12.10	09:00:00	1771.670	1772.137	1770.138	1770.865	2662	0	62
2021.12.10	10:00:00	1770.875	1771.835	1770.424	1771.246	2181	0	62
2021.12.10	11:00:00	1771.215	1772.643	1770.576	1772.170	2129	0	62
2021.12.10	12:00:00	1772.140	1773.843	1771.766	1773.624	2608	0	62
2021.12.10	13:00:00	1773.621	1785.203	1772.294	1784.216	13109	0	62
2021.12.10	14:00:00	1784.248	1789.452	1778.787	1780.193	10605	0	62
2021.12.10	15:00:00	1780.172	1784.694	1779.086	1783.194	5979	0	62
2021.12.10	16:00:00	1783.228	1786.475	1783.183	1784.605	3687	0	62
2021.12.10	17:00:00	1784.615	1785.212	1782.950	1783.476	2660	0	62
2021.12.10	18:00:00	1783.472	1785.078	1782.659	1782.800	3128	0	62
2021.12.10	19:00:00	1782.784	1783.212	1781.438	1782.295	2257	0	62
2021.12.10	20:00:00	1782.326	1783.152	1781.846	1782.798	1798	0	62
2021.12.10	21:00:00	1782.828	1783.218	1782.101	1782.874	1066	0	62
2021.12.12	23:00:00	1782.801	1784.458	1782.779	1783.285	1672	0	62
2021.12.13	00:00:00	1783.286	1783.651	1782.519	1782.680	1761	0	62
2021.12.13	01:00:00	1782.715	1786.903	1782.653	1786.829	2997	0	62
2021.12.13	02:00:00	1786.798	1788.187	1785.579	1785.815	2499	0	62
2021.12.13	03:00:00	1785.807	1786.600	1785.417	1786.059	1418	0	62
2021.12.13	04:00:00	1786.045	1786.972	1785.659	1786.399	1205	0	62
2021.12.13	05:00:00	1786.390	1786.849	1784.520	1784.935	1873	0	62
2021.12.13	06:00:00	1784.967	1786.078	1784.101	1784.541	2516	0	62
2021.12.13	07:00:00	1784.507	1786.194	1783.291	1785.479	2422	0	62
2021.12.13	08:00:00	1785.511	1787.865	1785.500	1786.695	3308	0	62
2021.12.13	09:00:00	1786.696	1786.934	1783.384	1785.457	2432	0	62
2021.12.13	10:00:00	1785.444	1787.243	1784.441	1786.947	2589	0	62
2021.12.13	11:00:00	1786.979	1788.550	1786.321	1788.071	2384	0	62
2021.12.13	12:00:00	1788.072	1791.650	1787.284	1790.002	3106	0	62
2021.12.13	13:00:00	1790.010	1790.200	1781.960	1783.032	5489	0	62
2021.12.13	14:00:00	1783.001	1789.277	1781.844	1788.924	5590	0	62
2021.12.13	15:00:00	1788.955	1789.502	1785.421	1786.897	4676	0	62
2021.12.13	16:00:00	1786.906	1790.167	1786.169	1788.691	3552	0	62
2021.12.13	17:00:00	1788.728	1788.831	1787.266	1788.334	2532	0	62
2021.12.13	18:00:00	1788.352	1788.834	1786.333	1787.468	2259	0	62
2021.12.13	19:00:00	1787.463	1788.184	1786.667	1787.850	2031	0	62
2021.12.13	20:00:00	1787.818	1788.251	1786.386	1787.270	2379	0	62
2021.12.13	21:00:00	1787.238	1787.633	1786.526	1786.721	1241	0	62
2021.12.13	23:00:00	1786.295	1787.331	1785.075	1785.791	1883	0	62
2021.12.14	00:00:00	1785.823	1788.077	1785.132	1787.970	1770	0	62
2021.12.14	01:00:00	1787.958	1788.887	1786.684	1788.436	2783	0	62
2021.12.14	02:00:00	1788.404	1789.530	1786.230	1787.133	2167	0	62
2021.12.14	03:00:00	1787.100	1787.396	1785.901	1785.901	2169	0	62
2021.12.14	04:00:00	1785.889	1786.490	1785.402	1785.941	1325	0	62
2021.12.14	05:00:00	1785.971	1787.492	1785.620	1787.323	1907	0	62
2021.12.14	06:00:00	1787.319	1788.448	1787.104	1788.126	1966	0	62
2021.12.14	07:00:00	1788.096	1788.404	1784.151	1784.686	2825	0	62
2021.12.14	08:00:00	1784.664	1785.166	1782.039	1784.874	3501	0	62
2021.12.14	09:00:00	1784.851	1785.673	1782.765	1783.805	2690	0	62
2021.12.14	10:00:00	1783.804	1785.740	1782.525	1784.879	2886	0	62
2021.12.14	11:00:00	1784.865	1785.241	1784.108	1784.832	2289	0	62
2021.12.14	12:00:00	1784.834	1785.101	1783.087	1784.460	2502	0	62
2021.12.14	13:00:00	1784.461	1785.594	1771.579	1772.197	9120	0	62
2021.12.14	14:00:00	1772.166	1778.180	1766.488	1775.887	10535	0	62
2021.12.14	15:00:00	1775.917	1776.624	1771.291	1774.234	6268	0	62
2021.12.14	16:00:00	1774.204	1776.567	1772.013	1773.530	4035	0	62
2021.12.14	17:00:00	1773.538	1774.400	1772.090	1772.619	2932	0	62
2021.12.14	18:00:00	1772.594	1773.171	1771.115	1771.358	2797	0	62
2021.12.14	19:00:00	1771.392	1773.195	1771.033	1772.220	2470	0	62
2021.12.14	20:00:00	1772.214	1772.651	1770.332	1771.087	2628	0	62
2021.12.14	21:00:00	1771.067	1771.357	1770.396	1770.658	1262	0	62
2021.12.14	23:00:00	1771.278	1772.948	1771.278	1772.522	1264	0	62
2021.12.15	00:00:00	1772.554	1773.930	1772.401	1773.196	1579	0	62
2021.12.15	01:00:00	1773.163	1773.420	1771.215	1772.745	2983	0	62
2021.12.15	02:00:00	1772.719	1773.032	1771.692	1772.360	2406	0	62
2021.12.15	03:00:00	1772.355	1772.355	1769.650	1770.028	2000	0	62
2021.12.15	04:00:00	1770.037	1771.230	1769.988	1770.735	1252	0	62
2021.12.15	05:00:00	1770.744	1770.800	1768.124	1769.338	2429	0	62
2021.12.15	06:00:00	1769.324	1770.165	1767.473	1768.203	2779	0	62
2021.12.15	07:00:00	1768.237	1769.189	1766.713	1767.866	3024	0	62
2021.12.15	08:00:00	1767.835	1769.884	1767.445	1768.564	3322	0	62
2021.12.15	09:00:00	1768.534	1771.403	1768.401	1769.550	2750	0	62
2021.12.15	10:00:00	1769.580	1769.956	1767.870	1768.336	2109	0	62
2021.12.15	11:00:00	1768.302	1769.958	1767.721	1769.858	2155	0	62
2021.12.15	12:00:00	1769.813	1772.021	1769.114	1771.715	3196	0	62
2021.12.15	13:00:00	1771.709	1773.674	1769.490	1772.004	6184	0	62
2021.12.15	14:00:00	1772.035	1772.529	1764.137	1769.685	7659	0	62
2021.12.15	15:00:00	1769.654	1770.365	1764.345	1766.151	5462	0	62
2021.12.15	16:00:00	1766.148	1768.338	1765.782	1767.939	3708	0	62
2021.12.15	17:00:00	1767.952	1767.952	1765.527	1765.638	2975	0	62
2021.12.15	18:00:00	1765.669	1766.156	1760.130	1762.932	4434	0	62
2021.12.15	19:00:00	1762.900	1770.702	1753.122	1769.661	25966	0	62
2021.12.15	20:00:00	1769.626	1780.910	1768.492	1778.014	10947	0	62
2021.12.15	21:00:00	1778.045	1779.016	1776.731	1777.118	2593	0	62
2021.12.15	23:00:00	1778.278	1781.502	1777.831	1779.524	2278	0	62
2021.12.16	00:00:00	1779.535	1780.398	1777.386	1777.926	2767	0	62
2021.12.16	01:00:00	1777.924	1782.636	1775.573	1782.616	4927	0	62
2021.12.16	02:00:00	1782.648	1784.234	1781.797	1782.493	2777	0	62
2021.12.16	03:00:00	1782.516	1783.223	1781.404	1781.517	2190	0	62
2021.12.16	04:00:00	1781.488	1782.944	1781.425	1781.914	1710	0	62
2021.12.16	05:00:00	1781.945	1783.690	1781.008	1783.654	2140	0	62
2021.12.16	06:00:00	1783.641	1785.045	1783.547	1784.824	2609	0	62
2021.12.16	07:00:00	1784.831	1786.251	1784.085	1784.571	3838	0	62
2021.12.16	08:00:00	1784.607	1786.991	1784.607	1786.653	3519	0	62
2021.12.16	09:00:00	1786.645	1787.087	1784.747	1785.585	2892	0	62
2021.12.16	10:00:00	1785.555	1787.291	1785.383	1786.673	2497	0	62
2021.12.16	11:00:00	1786.674	1788.350	1785.931	1787.332	2465	0	62
2021.12.16	12:00:00	1787.341	1787.519	1782.232	1784.058	5384	0	62
2021.12.16	13:00:00	1784.090	1790.063	1783.384	1789.101	6978	0	62
2021.12.16	14:00:00	1789.081	1795.175	1787.032	1793.632	9523	0	62
2021.12.16	15:00:00	1793.663	1798.208	1793.268	1797.389	7415	0	62
2021.12.16	16:00:00	1797.371	1798.858	1795.458	1798.655	4106	0	62
2021.12.16	17:00:00	1798.686	1799.083	1796.458	1797.303	3187	0	62
2021.12.16	18:00:00	1797.299	1798.195	1795.246	1796.277	3063	0	62
2021.12.16	19:00:00	1796.280	1797.253	1795.018	1797.023	2683	0	62
2021.12.16	20:00:00	1797.012	1799.465	1796.884	1799.431	3133	0	62
2021.12.16	21:00:00	1799.400	1799.690	1797.943	1799.218	1808	0	62
2021.12.16	23:00:00	1799.118	1799.613	1798.074	1798.777	1702	0	62
2021.12.17	00:00:00	1798.807	1799.497	1797.305	1797.854	1865	0	62
2021.12.17	01:00:00	1797.884	1802.764	1797.505	1802.328	3497	0	62
2021.12.17	02:00:00	1802.332	1804.358	1801.518	1802.472	3041	0	62
2021.12.17	03:00:00	1802.463	1803.466	1801.585	1803.147	2975	0	62
2021.12.17	04:00:00	1803.117	1803.947	1802.029	1802.747	2115	0	62
2021.12.17	05:00:00	1802.715	1805.529	1802.183	1805.151	3520	0	62
2021.12.17	06:00:00	1805.119	1807.222	1804.788	1806.216	3337	0	62
2021.12.17	07:00:00	1806.185	1809.660	1806.059	1809.157	3174	0	62
2021.12.17	08:00:00	1809.125	1809.987	1807.360	1807.714	3689	0	62
2021.12.17	09:00:00	1807.719	1809.918	1806.211	1806.734	3164	0	62
2021.12.17	10:00:00	1806.703	1808.559	1806.351	1807.872	2435	0	62
2021.12.17	11:00:00	1807.884	1809.993	1805.955	1809.075	2932	0	62
2021.12.17	12:00:00	1809.106	1812.495	1808.497	1811.754	3604	0	62
2021.12.17	13:00:00	1811.783	1814.260	1804.700	1806.759	6294	0	62
2021.12.17	14:00:00	1806.726	1808.637	1804.282	1807.307	6720	0	62
2021.12.17	15:00:00	1807.276	1809.826	1804.145	1804.590	5649	0	62
2021.12.17	16:00:00	1804.607	1806.538	1802.281	1806.129	4170	0	62
2021.12.17	17:00:00	1806.133	1806.133	1803.535	1804.830	2906	0	62
2021.12.17	18:00:00	1804.827	1804.984	1799.953	1802.142	3684	0	62
2021.12.17	19:00:00	1802.110	1803.018	1800.502	1801.610	2665	0	62
2021.12.17	20:00:00	1801.621	1801.682	1795.862	1796.194	3680	0	62
2021.12.17	21:00:00	1796.162	1798.661	1796.040	1798.133	1592	0	62
2021.12.19	23:00:00	1800.678	1801.745	1799.455	1800.136	2260	0	62
2021.12.20	00:00:00	1800.134	1802.536	1799.165	1801.287	2666	0	62
2021.12.20	01:00:00	1801.273	1802.232	1799.073	1801.030	3383	0	62
2021.12.20	02:00:00	1801.037	1802.365	1800.215	1802.049	2693	0	62
2021.12.20	03:00:00	1802.018	1802.576	1801.402	1801.865	1908	0	62
2021.12.20	04:00:00	1801.859	1801.921	1801.159	1801.473	1410	0	62
2021.12.20	05:00:00	1801.462	1803.698	1801.276	1802.904	2270	0	62
2021.12.20	06:00:00	1802.905	1804.157	1801.452	1802.225	2695	0	62
2021.12.20	07:00:00	1802.194	1802.430	1798.080	1798.253	3724	0	62
2021.12.20	08:00:00	1798.220	1801.594	1797.423	1801.406	3734	0	62
2021.12.20	09:00:00	1801.438	1802.352	1798.714	1799.689	3046	0	62
2021.12.20	10:00:00	1799.674	1799.777	1796.797	1798.027	2926	0	62
2021.12.20	11:00:00	1798.011	1798.548	1794.847	1795.530	2315	0	62
2021.12.20	12:00:00	1795.511	1799.187	1794.975	1797.564	2528	0	62
2021.12.20	13:00:00	1797.552	1800.085	1794.147	1796.308	5532	0	62
2021.12.20	14:00:00	1796.310	1798.241	1791.759	1791.913	6350	0	62
2021.12.20	15:00:00	1791.877	1797.776	1791.867	1793.709	5924	0	62
2021.12.20	16:00:00	1793.674	1796.072	1793.110	1795.887	3814	0	62
2021.12.20	17:00:00	1795.898	1795.993	1793.284	1794.857	3111	0	62
2021.12.20	18:00:00	1794.887	1795.354	1792.985	1793.282	3036	0	62
2021.12.20	19:00:00	1793.313	1793.407	1790.417	1790.449	2725	0	62
2021.12.20	20:00:00	1790.452	1791.556	1788.354	1788.577	3552	0	62
2021.12.20	21:00:00	1788.547	1790.964	1788.358	1790.925	1426	0	62
2021.12.20	23:00:00	1791.455	1792.057	1790.614	1791.686	1933	0	62
2021.12.21	00:00:00	1791.691	1792.378	1790.262	1790.448	2838	0	62
2021.12.21	01:00:00	1790.451	1792.140	1789.293	1790.186	3210	0	62
2021.12.21	02:00:00	1790.181	1791.757	1789.662	1791.184	2184	0	62
2021.12.21	03:00:00	1791.186	1792.601	1789.986	1791.919	1888	0	62
2021.12.21	04:00:00	1791.890	1792.213	1790.830	1792.112	1234	0	62
2021.12.21	05:00:00	1792.123	1793.463	1791.651	1792.727	2079	0	62
2021.12.21	06:00:00	1792.728	1792.830	1788.842	1791.097	2860	0	62
2021.12.21	07:00:00	1791.066	1794.062	1789.332	1793.242	3587	0	62
2021.12.21	08:00:00	1793.226	1798.287	1792.443	1797.035	4027	0	62
2021.12.21	09:00:00	1797.004	1798.064	1796.102	1797.986	2620	0	62
2021.12.21	10:00:00	1797.988	1798.104	1795.485	1796.188	2813	0	62
2021.12.21	11:00:00	1796.184	1798.045	1796.014	1797.870	2241	0	62
2021.12.21	12:00:00	1797.901	1798.832	1796.196	1798.765	2559	0	62
2021.12.21	13:00:00	1798.854	1800.407	1795.810	1798.056	4814	0	62
2021.12.21	14:00:00	1798.025	1798.410	1792.134	1792.164	5232	0	62
2021.12.21	15:00:00	1792.172	1793.761	1784.866	1786.036	6848	0	62
2021.12.21	16:00:00	1786.073	1788.363	1785.303	1788.279	3813	0	62
2021.12.21	17:00:00	1788.261	1788.910	1786.509	1787.467	2667	0	62
2021.12.21	18:00:00	1787.500	1789.307	1786.653	1788.343	3390	0	62
2021.12.21	19:00:00	1788.375	1788.877	1787.328	1788.202	2012	0	62
2021.12.21	20:00:00	1788.217	1789.666	1787.694	1788.224	2289	0	62
2021.12.21	21:00:00	1788.193	1789.044	1787.914	1788.934	1154	0	62
2021.12.21	23:00:00	1789.152	1790.618	1788.781	1790.535	1768	0	62
2021.12.22	00:00:00	1790.539	1791.228	1788.591	1788.955	2011	0	62
2021.12.22	01:00:00	1788.987	1790.054	1788.367	1789.546	2506	0	62
2021.12.22	02:00:00	1789.582	1789.812	1788.613	1788.975	2016	0	62
2021.12.22	03:00:00	1788.961	1790.661	1788.593	1789.214	1835	0	62
2021.12.22	04:00:00	1789.212	1789.323	1788.409	1788.794	993	0	62
2021.12.22	05:00:00	1788.760	1788.787	1787.423	1787.777	1992	0	62
