time,open,high,low,close,BuyBias,SellBias,TP1-Sell,TP1-Buy,TP2-Sell,TP2-Buy,TP3-Sell,TP3-Buy,Median,New Moon,First Moon,Waning,Full Moon,1/8,3/8,5/8,7/8,Spring,Summer,Fall,midwinter,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),%K,%D
2018-04-11,850,870,835,865,855.3333333333334,851.3333333333334,847.0753333333333,859.5913333333334,843.0486666666667,860.2846666666668,834.8333333333334,871.8333333333335,853.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,850,870,835,865,92.36111111111113,86.3425925925926
2018-04-12,880,890,855,865,858.6666666666666,854.6666666666666,844.6786666666666,868.6546666666667,844.7153333333332,876.9513333333333,823.1666666666666,890.1666666666665,856.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,820,0,0,0,0,880,890,855,865,83.58918128654972,87.35380116959065
2018-04-13,875,880,860,880,872,868,858.012,881.988,851.382,883.618,836.5,903.5,870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,875,880,860,880,85.44103313840156,87.13044184535413
2018-04-16,875,880,865,865,875.3333333333334,871.3333333333334,867.0753333333333,879.5913333333334,868.0486666666667,885.2846666666668,854.8333333333334,891.8333333333335,873.3333333333334,895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,875,880,865,865,72.37285132021974,80.46768858172366
2018-04-17,875,880,865,870,872,868,865.6519999999999,874.3480000000001,861.382,873.618,856.5,883.5,870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,875,880,865,870,69.02356902356902,75.61248449406344
2018-04-18,870,890,860,885,873.6666666666666,869.6666666666666,867.3186666666666,876.0146666666667,864.7153333333332,876.9513333333333,858.1666666666666,885.1666666666665,871.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,870,890,860,885,67.96536796536795,69.7872627697189
2018-04-19,900,945,900,935,880.3333333333334,876.3333333333334,868.2553333333333,888.4113333333335,868.0486666666667,895.2846666666668,849.8333333333334,906.8333333333335,878.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,900,945,900,935,79.19531448943214,72.06141715945637
2018-04-20,920,925,900,905,928.6666666666666,924.6666666666666,910.8586666666665,942.4746666666667,909.7153333333332,951.9513333333333,883.1666666666666,970.1666666666665,926.6666666666666,NaN,NaN,NaN,NaN,960,NaN,NaN,NaN,0,0,0,0,920,925,900,905,75.63025210084032,74.26364485188014
2018-04-23,900,910,885,895,912,908,901.832,918.168,896.382,918.618,886.5,933.5,910,NaN,935,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,900,910,885,895,60.78431372549019,71.86996010525422
2018-04-24,885,885,850,860,898.6666666666666,894.6666666666666,888.4986666666666,904.8346666666666,884.7153333333332,906.9513333333333,873.1666666666666,920.1666666666665,896.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,885,885,850,860,34.88132094943241,57.09862892525431
2018-04-25,850,870,840,850,867,863,853.012,876.988,846.382,878.618,831.5,898.5,865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,850,870,840,850,20.408865300506168,38.6914999918096
2018-04-26,855,860,820,830,855.3333333333334,851.3333333333334,843.2553333333333,863.4113333333335,838.0486666666667,865.2846666666668,824.8333333333334,881.8333333333335,853.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,855,860,820,830,9.857978279030911,21.716054842989845
2018-04-27,855,865,825,830,838.6666666666666,834.6666666666666,822.7686666666666,850.5646666666667,814.7153333333332,851.9513333333333,798.1666666666666,875.1666666666665,836.6666666666666,NaN,NaN,NaN,NaN,NaN,905,NaN,NaN,0,0,0,0,855,865,825,830,10.052910052910052,13.439917877482388
2018-04-30,825,845,815,845,842,838,826.102,853.898,816.382,853.618,801.5,878.5,840,NaN,NaN,NaN,785,NaN,NaN,NaN,NaN,0,0,0,0,825,845,815,845,21.16402116402116,13.691636498654054
2018-05-02,845,865,830,865,837,833,824.9219999999999,845.0780000000001,826.382,853.618,806.5,863.5,835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,845,865,830,865,48.292448292448285,26.5031265031265
2018-05-03,860,860,825,840,855.3333333333334,851.3333333333334,841.3453333333333,865.3213333333334,843.0486666666667,875.2846666666668,819.8333333333334,886.8333333333335,853.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,860,860,825,840,61.25541125541125,43.57062690396023
2018-05-04,840,840,820,830,843.6666666666666,839.6666666666666,829.6786666666666,853.6546666666667,824.7153333333332,856.9513333333333,808.1666666666666,875.1666666666665,841.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,800,NaN,0,0,0,0,840,840,820,830,56.96969696969697,55.505852172518836
2018-05-07,830,845,810,810,832,828,823.742,836.258,821.382,838.618,811.5,848.5,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,830,845,810,810,26.666666666666668,48.2972582972583
2018-05-08,815,815,785,790,823.6666666666666,819.6666666666666,809.6786666666666,833.6546666666667,799.7153333333332,831.9513333333333,788.1666666666666,855.1666666666665,821.6666666666666,NaN,NaN,755,NaN,NaN,NaN,NaN,NaN,0,0,0,0,815,815,785,790,12.083333333333336,31.906565656565657
2018-05-09,800,810,775,805,798.6666666666666,794.6666666666666,786.5886666666665,806.7446666666667,779.7153333333332,806.9513333333333,768.1666666666666,825.1666666666665,796.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,800,810,775,805,13.848039215686278,17.532679738562095
2018-05-11,815,820,800,810,798.6666666666666,794.6666666666666,784.6786666666666,808.6546666666667,784.7153333333332,816.9513333333333,763.1666666666666,830.1666666666665,796.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,815,820,800,810,30.514705882352946,18.815359477124186
2018-05-14,805,825,785,815,812,808,803.742,816.258,801.382,818.618,791.5,828.5,810,865,NaN,NaN,NaN,NaN,NaN,NaN,745,0,0,0,0,805,825,785,815,47.47899159663866,30.613912231559294
2018-05-15,825,830,805,820,810.3333333333334,806.3333333333334,794.4353333333333,822.2313333333334,793.0486666666667,830.2846666666668,769.8333333333334,846.8333333333335,808.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,825,830,805,820,62.987012987012996,46.99357015533487
2018-05-16,815,825,805,810,820.3333333333334,816.3333333333334,810.1653333333334,826.5013333333334,808.0486666666667,830.2846666666668,794.8333333333334,841.8333333333335,818.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,815,825,805,810,67.53246753246754,59.3328240387064
2018-05-17,815,830,810,825,815.3333333333334,811.3333333333334,807.0753333333333,819.5913333333334,803.0486666666667,820.2846666666668,794.8333333333334,831.8333333333335,813.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,815,830,810,825,78.1144781144781,69.54465287798621
2018-05-18,835,865,825,850,823.6666666666666,819.6666666666666,815.4086666666666,827.9246666666667,814.7153333333332,831.9513333333333,803.1666666666666,840.1666666666665,821.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,835,865,825,850,77.92508417508417,74.5240099406766
2018-05-21,860,890,845,880,848.6666666666666,844.6666666666666,832.7686666666666,860.5646666666667,829.7153333333332,866.9513333333333,808.1666666666666,885.1666666666665,846.6666666666666,NaN,NaN,NaN,NaN,935,NaN,NaN,NaN,0,0,0,0,860,890,845,880,86.12472766884532,80.72142998613587
2018-05-22,880,885,845,845,873.6666666666666,869.6666666666666,855.8586666666665,887.4746666666667,854.7153333333332,896.9513333333333,828.1666666666666,915.1666666666665,871.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,880,885,845,845,72.18137254901961,78.74372813098303
2018-05-23,840,860,835,845,860.3333333333334,856.3333333333334,844.4353333333333,872.2313333333334,833.0486666666667,870.2846666666668,819.8333333333334,896.8333333333335,858.3333333333334,NaN,885,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,840,860,835,845,59.68137254901961,72.66249092229485
2018-05-24,845,885,840,885,848.6666666666666,844.6666666666666,838.4986666666666,854.8346666666666,834.7153333333332,856.9513333333333,823.1666666666666,870.1666666666665,846.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,845,885,840,885,61.03883861236803,64.30052790346909
2018-05-25,890,900,865,870,872,868,854.1919999999999,885.8080000000001,856.382,898.618,826.5,913.5,870,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,890,900,865,870,63.30128205128205,61.340497737556554
2018-05-28,870,870,850,855,880.3333333333334,876.3333333333334,866.3453333333333,890.3213333333334,858.0486666666667,890.2846666666668,844.8333333333334,911.8333333333335,878.3333333333334,NaN,NaN,NaN,NaN,NaN,890,NaN,NaN,0,0,0,0,870,870,850,855,58.97435897435898,61.10482654600301
2018-05-30,850,865,840,850,860.3333333333334,856.3333333333334,852.0753333333333,864.5913333333334,848.0486666666667,865.2846666666668,839.8333333333334,876.8333333333335,858.3333333333334,NaN,NaN,NaN,815,NaN,NaN,NaN,NaN,0,0,0,0,850,865,840,850,35.8974358974359,52.72435897435897
2018-05-31,860,870,850,865,853.6666666666666,849.6666666666666,843.4986666666666,859.8346666666666,839.7153333333332,861.9513333333333,828.1666666666666,875.1666666666665,851.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,860,870,850,865,31.83760683760684,42.23646723646723
2018-06-04,895,895,870,880,863.6666666666666,859.6666666666666,855.4086666666666,867.9246666666667,854.7153333333332,871.9513333333333,843.1666666666666,880.1666666666665,861.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,840,NaN,0,0,0,0,895,895,870,880,43.8034188034188,37.179487179487175
2018-06-05,880,895,870,885,883.6666666666666,879.6666666666666,873.4986666666666,889.8346666666666,869.7153333333332,891.9513333333333,858.1666666666666,905.1666666666665,881.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,880,895,870,885,63.38383838383839,46.341621341621334
2018-06-06,895,1015,895,995,885.3333333333334,881.3333333333334,875.1653333333334,891.5013333333334,873.0486666666667,895.2846666666668,859.8333333333334,906.8333333333335,883.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,895,1015,895,995,79.01875901875901,62.06867206867205
2018-06-07,1005,1005,935,945,970.3333333333334,966.3333333333334,923.8753333333333,1012.7913333333335,923.0486666666667,1040.2846666666667,849.8333333333334,1086.8333333333335,968.3333333333334,NaN,NaN,865,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1005,1005,935,945,75.98845598845598,72.79701779701777
2018-06-08,945,955,905,905,963.6666666666666,959.6666666666666,936.3086666666666,987.0246666666667,919.7153333333332,986.9513333333333,893.1666666666666,1030.1666666666665,961.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,945,955,905,905,56.76170572722297,70.58964024481263
2018-06-20,890,895,855,880,923.6666666666666,919.6666666666666,903.9486666666666,939.3846666666667,889.7153333333332,936.9513333333333,873.1666666666666,970.1666666666665,921.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,890,895,855,880,32.446229536746785,55.06546375080856
2018-06-21,880,905,875,890,878.6666666666666,874.6666666666666,862.7686666666666,890.5646666666667,859.7153333333332,896.9513333333333,838.1666666666666,915.1666666666665,876.6666666666666,NaN,935,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,880,905,875,890,20.545977011494255,36.58463742515466
2018-06-22,900,910,880,910,892,888,879.9219999999999,900.0780000000001,876.382,903.618,861.5,918.5,890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,900,910,880,910,24.722222222222225,25.90480959015441
2018-06-25,925,925,880,890,902,898,889.9219999999999,910.0780000000001,891.382,918.618,871.5,928.5,900,NaN,NaN,NaN,NaN,NaN,970,NaN,NaN,0,0,0,0,925,925,880,890,31.180555555555557,25.482918263090667
2018-06-26,880,895,865,870,900.3333333333334,896.3333333333334,882.5253333333333,914.1413333333335,873.0486666666667,915.2846666666668,854.8333333333334,941.8333333333335,898.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,880,895,865,870,31.031746031746035,28.978174603174594
2018-06-27,875,880,825,840,878.6666666666666,874.6666666666666,866.5886666666665,886.7446666666667,859.7153333333332,886.9513333333333,848.1666666666666,905.1666666666665,876.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,875,880,825,840,23.80952380952381,28.673941798941787
2018-06-28,840,850,805,835,850.3333333333334,846.3333333333334,828.7053333333333,867.9613333333334,818.0486666666667,870.2846666666668,794.8333333333334,901.8333333333335,848.3333333333334,NaN,NaN,NaN,760,NaN,NaN,NaN,NaN,0,0,0,0,840,850,805,835,20.476190476190478,25.105820105820097
2018-06-29,850,890,825,890,832,828,814.1919999999999,845.8080000000001,811.382,853.618,786.5,873.5,830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,850,890,825,890,36.94444444444444,27.076719576719565
2018-07-02,880,880,810,820,870.3333333333334,866.3333333333334,844.8853333333333,891.7813333333335,848.0486666666667,910.2846666666668,804.8333333333334,931.8333333333335,868.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,880,880,810,820,37.5,31.64021164021163
2018-07-03,830,835,795,800,838.6666666666666,834.6666666666666,811.3086666666666,862.0246666666667,794.7153333333332,861.9513333333333,768.1666666666666,905.1666666666665,836.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,755,NaN,0,0,0,0,830,835,795,800,30.921052631578945,35.121832358674446
2018-07-04,795,815,765,805,812,808,796.102,823.898,786.382,823.618,771.5,848.5,810,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,795,815,765,805,17.976608187134502,28.799220272904467
2018-07-05,805,805,775,800,797,793,777.2819999999999,812.7180000000001,776.382,823.618,746.5,843.5,795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,805,805,775,800,21.754385964912277,23.55068226120856
2018-07-06,800,810,780,780,795.3333333333334,791.3333333333334,783.2553333333333,803.4113333333335,783.0486666666667,810.2846666666668,764.8333333333334,821.8333333333335,793.3333333333334,NaN,NaN,750,NaN,NaN,NaN,NaN,NaN,0,0,0,0,800,810,780,780,24.34782608695652,21.359606746334418
2018-07-09,790,810,790,800,792,788,779.9219999999999,800.0780000000001,771.382,798.618,761.5,818.5,790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,790,810,790,800,30.34782608695652,25.48334604627509
2018-07-10,810,825,805,810,802,798,793.742,806.258,791.382,808.618,781.5,818.5,800,NaN,NaN,NaN,NaN,NaN,NaN,NaN,780,0,0,0,0,810,825,805,810,46.01449275362319,33.57004830917874
2018-07-11,800,865,795,845,815.3333333333334,811.3333333333334,807.0753333333333,819.5913333333334,803.0486666666667,820.2846666666668,794.8333333333334,831.8333333333335,813.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,800,865,795,845,67.5925925925926,47.9849704777241
2018-07-12,850,865,840,860,837,833,809.6419999999999,860.3580000000001,806.382,873.618,766.5,903.5,835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,850,865,840,860,82.29847494553377,65.3018534305832
2018-07-13,880,945,875,910,857,853,846.832,863.168,846.382,868.618,831.5,878.5,855,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,880,945,875,910,83.104926558437,77.66533136552113
2018-07-16,915,935,895,900,912,908,884.6419999999999,935.3580000000001,876.382,943.618,841.5,978.5,910,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,915,935,895,900,80.5123339658444,81.97191182327172
2018-07-17,905,905,875,880,912,908,896.102,923.898,886.382,923.618,871.5,948.5,910,NaN,NaN,NaN,NaN,935,NaN,NaN,NaN,0,0,0,0,905,905,875,880,68.02867383512545,77.21531145313561
2018-07-18,885,910,875,885,888.6666666666666,884.6666666666666,876.5886666666665,896.7446666666667,869.7153333333332,896.9513333333333,858.1666666666666,915.1666666666665,886.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,885,910,875,885,56.507936507936506,68.34964810296879
2018-07-19,895,900,870,875,892,888,878.012,901.988,871.382,903.618,856.5,923.5,890,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,895,900,870,875,35.3968253968254,53.31114524662912
2018-07-20,870,880,865,870,883.6666666666666,879.6666666666666,871.5886666666665,891.7446666666667,864.7153333333332,891.9513333333333,853.1666666666666,910.1666666666665,881.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,870,880,865,870,18.888888888888893,36.93121693121694
2018-07-23,875,895,870,885,873.6666666666666,869.6666666666666,867.3186666666666,876.0146666666667,864.7153333333332,876.9513333333333,858.1666666666666,885.1666666666665,871.6666666666666,NaN,920,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,875,895,870,885,19.417989417989418,24.56790123456791
2018-07-24,885,905,880,885,885.3333333333334,881.3333333333334,875.1653333333334,891.5013333333334,873.0486666666667,895.2846666666668,859.8333333333334,906.8333333333335,883.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,885,905,880,885,32.010582010582006,23.439153439153444
2018-07-25,895,900,880,880,892,888,881.832,898.168,876.382,898.618,866.5,913.5,890,NaN,NaN,NaN,NaN,NaN,920,NaN,NaN,0,0,0,0,895,900,880,880,42.129629629629626,31.186067019400355
2018-07-26,890,925,890,890,888.6666666666666,884.6666666666666,880.4086666666666,892.9246666666667,874.7153333333332,891.9513333333333,868.1666666666666,905.1666666666665,886.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,890,925,890,890,41.2037037037037,38.44797178130512
2018-07-27,895,905,885,900,903.6666666666666,899.6666666666666,889.6786666666666,913.6546666666667,879.7153333333332,911.9513333333333,868.1666666666666,935.1666666666665,901.6666666666666,NaN,NaN,NaN,865,NaN,NaN,NaN,NaN,0,0,0,0,895,905,885,900,44.57070707070707,42.63468013468014
2018-07-30,895,960,890,955,898.6666666666666,894.6666666666666,890.4086666666666,902.9246666666667,889.7153333333332,906.9513333333333,878.1666666666666,915.1666666666665,896.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,895,960,890,955,63.32070707070707,49.69837261503929
2018-07-31,955,960,910,915,937,933,909.6419999999999,960.3580000000001,911.382,978.618,866.5,1003.5,935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,955,960,910,915,64.01515151515152,57.30218855218856
2018-08-01,925,945,920,940,930.3333333333334,926.3333333333334,910.6153333333333,946.0513333333334,898.0486666666667,945.2846666666668,879.8333333333334,976.8333333333335,928.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,890,NaN,0,0,0,0,925,945,920,940,70.27777777777777,65.87121212121212
2018-08-02,925,940,910,915,937,933,926.832,943.168,926.382,948.618,911.5,958.5,935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,925,940,910,915,52.36111111111111,62.218013468013474
2018-08-03,920,925,890,900,923.6666666666666,919.6666666666666,911.5886666666665,931.7446666666667,904.7153333333332,931.9513333333333,893.1666666666666,950.1666666666665,921.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,920,925,890,900,42.53968253968254,55.0595238095238
2018-08-06,905,940,905,935,907,903,893.012,916.988,886.382,918.618,871.5,938.5,905,NaN,NaN,865,NaN,NaN,NaN,NaN,NaN,0,0,0,0,905,940,905,935,39.523809523809526,44.80820105820106
2018-08-07,945,955,920,925,928.6666666666666,924.6666666666666,914.6786666666666,938.6546666666667,914.7153333333332,946.9513333333333,893.1666666666666,960.1666666666665,926.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,945,955,920,925,44.13919413919414,42.06756206756207
2018-08-08,935,940,915,920,935.3333333333334,931.3333333333334,921.3453333333333,945.3213333333334,913.0486666666667,945.2846666666668,899.8333333333334,966.8333333333335,933.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,890,0,0,0,0,935,940,915,920,54.761904761904766,46.14163614163615
2018-08-09,925,930,905,910,927,923,916.832,933.168,911.382,933.618,901.5,948.5,925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,925,930,905,910,43.58974358974359,47.496947496947506
2018-08-10,915,915,895,895,917,913,906.832,923.168,901.382,923.618,891.5,938.5,915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,915,915,895,895,25.641025641025646,41.33089133089133
2018-08-13,890,890,850,855,903.6666666666666,899.6666666666666,895.4086666666666,907.9246666666667,889.7153333333332,906.9513333333333,883.1666666666666,920.1666666666665,901.6666666666666,935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,890,890,850,855,11.843711843711844,27.02482702482703
2018-08-14,850,865,825,845,867,863,851.102,878.898,841.382,878.618,826.5,903.5,865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,850,865,825,845,7.384403036576951,14.95638017377148
2018-08-15,835,865,830,865,847,843,831.102,858.898,826.382,863.618,806.5,883.5,845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,835,865,830,865,20.082815734989648,13.103643538426146
2018-08-16,845,845,825,830,855.3333333333334,851.3333333333334,841.3453333333333,865.3213333333334,843.0486666666667,875.2846666666668,819.8333333333334,886.8333333333335,853.3333333333334,NaN,NaN,NaN,NaN,885,NaN,NaN,NaN,0,0,0,0,845,845,825,830,20.347365999539914,15.93819492370217
2018-08-20,845,860,835,855,835.3333333333334,831.3333333333334,827.0753333333333,839.5913333333334,823.0486666666667,840.2846666666668,814.8333333333334,851.8333333333335,833.3333333333334,NaN,890,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,845,860,835,855,29.934879934879934,23.455020556469833
2018-08-21,860,865,835,835,852,848,841.832,858.168,841.382,863.618,826.5,873.5,850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,860,865,835,835,25.569800569800567,25.284015501406802
2018-08-23,845,880,840,870,847,843,834.9219999999999,855.0780000000001,826.382,853.618,816.5,873.5,845,NaN,NaN,NaN,NaN,NaN,925,NaN,NaN,0,0,0,0,845,880,840,870,50.99067599067599,35.49845216511883
2018-08-24,870,880,855,875,865.3333333333334,861.3333333333334,849.4353333333333,877.2313333333334,848.0486666666667,885.2846666666668,824.8333333333334,901.8333333333335,863.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,870,880,855,875,65.9090909090909,47.48985582318915
2018-08-27,890,915,885,895,872,868,861.832,878.168,861.382,883.618,846.5,893.5,870,NaN,NaN,NaN,845,NaN,NaN,NaN,NaN,0,0,0,0,890,915,885,895,82.57575757575758,66.4918414918415
2018-08-28,905,910,875,880,900.3333333333334,896.3333333333334,888.2553333333333,908.4113333333335,883.0486666666667,910.2846666666668,869.8333333333334,926.8333333333335,898.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,905,910,875,880,74.0530303030303,74.17929292929293
2018-08-29,890,890,860,875,890.3333333333334,886.3333333333334,876.3453333333333,900.3213333333334,868.0486666666667,900.2846666666668,854.8333333333334,921.8333333333335,888.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,890,890,860,875,59.30555555555555,71.97811447811448
2018-08-30,895,895,860,865,877,873,864.9219999999999,885.0780000000001,861.382,888.618,846.5,903.5,875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,895,895,860,865,39.86111111111111,57.73989898989899
2018-08-31,855,870,840,870,875.3333333333334,871.3333333333334,861.3453333333333,885.3213333333334,853.0486666666667,885.2846666666668,839.8333333333334,906.8333333333335,873.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,810,NaN,0,0,0,0,855,870,840,870,34.44444444444445,44.537037037037045
2018-09-03,855,860,830,830,862,858,849.9219999999999,870.0780000000001,851.382,878.618,831.5,888.5,860,NaN,NaN,790,NaN,NaN,NaN,NaN,NaN,0,0,0,0,855,860,830,830,18.888888888888893,31.064814814814827
2018-09-04,830,835,805,805,842,838,829.9219999999999,850.0780000000001,821.382,848.618,811.5,868.5,840,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,830,835,805,805,13.333333333333337,22.22222222222224
2018-09-05,800,800,755,775,817,813,804.9219999999999,825.0780000000001,796.382,823.618,786.5,843.5,815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,800,800,755,775,4.761904761904767,12.328042328042342
2018-09-06,770,805,765,800,778.6666666666666,774.6666666666666,760.8586666666665,792.4746666666667,754.7153333333332,796.9513333333333,733.1666666666666,820.1666666666665,776.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,770,805,765,800,17.805383022774333,11.966873706004145
2018-09-07,810,815,785,795,792,788,776.102,803.898,776.382,813.618,751.5,828.5,790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,755,0,0,0,0,810,815,785,795,30.503795721187032,17.690361168622044
2018-09-10,805,810,785,795,800.3333333333334,796.3333333333334,788.2553333333333,808.4113333333335,783.0486666666667,810.2846666666668,769.8333333333334,826.8333333333335,798.3333333333334,835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,805,810,785,795,42.40855762594894,30.23924545663677
2018-09-12,795,805,780,780,798.6666666666666,794.6666666666666,788.4986666666666,804.8346666666666,784.7153333333332,806.9513333333333,773.1666666666666,820.1666666666665,796.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,795,805,780,780,43.25396825396826,38.72210720036808
2018-09-13,800,815,785,805,790.3333333333334,786.3333333333334,780.1653333333334,796.5013333333334,773.0486666666667,795.2846666666668,764.8333333333334,811.8333333333335,788.3333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,800,815,785,805,57.22222222222222,47.6282493673798
2018-09-14,810,810,795,800,803.6666666666666,799.6666666666666,791.5886666666665,811.7446666666667,789.7153333333332,816.9513333333333,773.1666666666666,830.1666666666665,801.6666666666666,NaN,NaN,NaN,NaN,825,NaN,NaN,NaN,0,0,0,0,810,810,795,800,59.6031746031746,53.35978835978836
2018-09-17,800,805,780,790,803.6666666666666,799.6666666666666,797.3186666666666,806.0146666666667,794.7153333333332,806.9513333333333,788.1666666666666,815.1666666666665,801.6666666666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,800,805,780,790,55.238095238095234,57.35449735449735
2018-09-18,785,795,780,790,793.6666666666666,789.6666666666666,783.4986666666666,799.8346666666666,779.7153333333332,801.9513333333333,768.1666666666666,815.1666666666665,791.6666666666666,NaN,810,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,785,795,780,790,38.095238095238095,50.97883597883598
