time,open,high,low,close
2022-07-26,280,286,274,280
2022-07-27,280,302,278,296
2022-07-28,302,314,298,300
2022-07-29,302,306,294,294
2022-08-01,298,300,292,292
2022-08-02,298,308,296,298
2022-08-03,300,328,300,322
2022-08-04,326,354,324,332
2022-08-05,330,344,316,318
2022-08-08,320,326,310,310
2022-08-09,312,320,304,304
2022-08-10,304,314,300,308
2022-08-11,320,324,314,320
2022-08-12,320,334,316,330
2022-08-15,336,340,328,334
2022-08-16,338,350,332,332
2022-08-18,334,338,328,332
2022-08-19,334,346,332,334
2022-08-22,330,330,314,314
2022-08-23,310,322,306,310
2022-08-24,312,324,310,318
2022-08-25,322,322,312,322
2022-08-26,326,326,316,316
2022-08-29,302,306,294,294
2022-08-30,298,308,294,304
2022-08-31,302,304,296,300
2022-09-01,298,298,290,292
2022-09-02,292,296,282,284
2022-09-05,280,290,278,284
2022-09-06,286,290,282,282
2022-09-07,282,288,274,278
2022-09-08,284,298,284,292
2022-09-09,294,298,286,290
2022-09-12,296,298,288,290
2022-09-13,292,296,290,290
2022-09-14,280,288,276,284
2022-09-15,284,288,280,284
2022-09-16,284,284,270,282
2022-09-19,280,284,276,282
2022-09-20,284,290,278,284
2022-09-21,284,286,278,284
2022-09-22,282,286,278,284
2022-09-23,284,284,278,280
2022-09-26,276,280,270,274
2022-09-27,278,294,276,286
2022-09-28,286,288,280,280
2022-09-29,286,286,274,274
2022-09-30,274,276,262,272
2022-10-03,270,276,266,270
2022-10-04,276,278,270,274
2022-10-05,278,280,272,276
2022-10-06,278,282,276,278
2022-10-07,278,280,272,272
2022-10-10,268,272,268,270
2022-10-11,270,274,266,266
2022-10-12,266,270,254,258
2022-10-13,258,262,256,260
2022-10-14,266,268,252,254
2022-10-17,252,254,242,250
2022-10-18,250,258,246,254
2022-10-19,254,260,250,258
2022-10-20,258,264,254,262
2022-10-21,260,262,256,256
2022-10-24,260,264,256,260
2022-10-25,260,274,260,268
2022-10-26,272,292,270,286
2022-10-27,290,290,276,284
2022-10-28,284,284,274,276
2022-10-31,282,282,272,276
2022-11-01,278,284,270,274
2022-11-02,276,282,272,276
2022-11-03,272,284,272,280
2022-11-04,282,288,276,284
2022-11-07,284,286,274,278
2022-11-08,280,286,276,280
2022-11-09,284,298,280,292
2022-11-10,292,292,280,284
2022-11-11,300,318,298,312
2022-11-14,314,316,306,308
2022-11-15,308,312,302,310
2022-11-16,310,316,304,312
2022-11-17,314,314,306,310
2022-11-18,310,320,310,312
2022-11-21,314,314,296,300
2022-11-22,300,306,292,304
2022-11-23,306,306,300,302
2022-11-24,306,308,302,302
2022-11-25,298,304,296,300
2022-11-28,298,300,280,280
2022-11-29,284,284,270,276
2022-11-30,278,286,274,286
2022-12-01,290,292,278,280
2022-12-02,280,282,274,274
2022-12-05,274,274,256,258
2022-12-06,256,272,252,268
2022-12-07,268,270,258,262
2022-12-08,262,268,258,262
2022-12-09,266,266,260,266
2022-12-12,264,266,254,262
2022-12-13,264,284,262,280
2022-12-14,284,286,276,284
2022-12-15,284,284,274,280
2022-12-16,276,278,268,268
2022-12-19,268,272,262,264
2022-12-20,262,264,252,254
2022-12-21,254,264,254,258
2022-12-22,262,268,258,264
2022-12-23,262,272,260,270
2022-12-26,270,270,260,264
2022-12-27,264,270,264,270
2022-12-28,268,272,266,268
2022-12-29,268,276,268,270
2022-12-30,274,274,262,262
2023-01-02,262,266,260,264
2023-01-03,264,270,264,268
2023-01-04,268,272,264,264
2023-01-05,264,268,254,256
2023-01-06,256,262,254,254
2023-01-09,256,266,254,262
2023-01-10,262,264,258,260
2023-01-11,260,264,256,262
2023-01-12,262,268,258,266
2023-01-13,266,270,260,264
2023-01-16,264,266,260,262
2023-01-17,266,274,262,262
2023-01-18,264,268,256,258
2023-01-19,258,262,256,260
2023-01-20,260,264,258,258
2023-01-24,264,278,264,278
2023-01-25,280,292,276,286
2023-01-26,288,292,282,290
2023-01-27,290,294,286,290
2023-01-30,290,300,288,294
2023-01-31,294,294,288,290
2023-02-01,290,290,276,282
2023-02-02,286,300,286,300
2023-02-03,300,306,296,304
2023-02-06,304,306,296,298
2023-02-07,298,306,296,300
2023-02-08,302,306,290,300
2023-02-09,298,300,282,288
2023-02-10,284,288,278,284
2023-02-13,288,296,284,288
2023-02-14,290,292,284,286
2023-02-15,286,286,268,274
2023-02-16,278,280,272,274
2023-02-17,274,282,266,270
2023-02-20,270,270,260,264
2023-02-21,264,270,262,268
2023-02-22,268,268,264,264
2023-02-23,264,266,260,262
2023-02-24,264,268,260,264
2023-02-27,264,264,258,262
2023-02-28,264,266,260,262
2023-03-01,262,264,258,258
2023-03-02,260,266,260,264
2023-03-03,266,266,262,266
2023-03-06,266,270,260,260
2023-03-07,260,264,256,260
2023-03-08,258,262,256,260
2023-03-09,260,264,258,262
2023-03-10,262,262,254,260
2023-03-13,256,260,254,258
2023-03-14,258,258,246,250
2023-03-15,248,256,248,250
2023-03-16,250,250,234,234
2023-03-17,234,244,224,234
2023-03-20,234,234,220,222
2023-03-21,220,230,220,226
2023-03-24,228,244,228,236
2023-03-27,236,242,232,234
2023-03-28,236,268,234,268
2023-03-29,268,268,252,258
2023-03-30,260,264,244,248
2023-03-31,252,254,242,248
2023-04-03,248,248,238,240
2023-04-04,240,244,236,238
2023-04-05,240,244,228,228
2023-04-06,228,236,228,232
2023-04-10,232,236,230,234
2023-04-11,232,240,232,236
2023-04-12,236,238,230,232
2023-04-13,232,238,230,234
2023-04-14,236,240,234,234
2023-04-17,234,236,228,232
2023-04-18,232,236,228,228
2023-04-26,228,232,226,228
2023-04-27,230,240,228,234
2023-04-28,238,246,236,236
2023-05-02,234,238,228,230
2023-05-03,230,236,228,236
2023-05-04,236,246,234,240
2023-05-05,240,240,230,238
2023-05-08,238,240,232,234
2023-05-09,234,236,230,232
2023-05-10,232,240,230,230
2023-05-11,230,232,228,230
2023-05-12,230,232,224,226
2023-05-15,228,228,212,212
2023-05-16,212,214,202,206
2023-05-17,204,206,198,199
2023-05-19,202,210,200,200
2023-05-22,202,206,200,206
2023-05-23,206,208,198,198
2023-05-24,198,202,197,199
2023-05-25,199,200,196,197
2023-05-26,197,200,193,199
2023-05-29,200,206,198,204
2023-05-30,204,218,202,216
2023-05-31,216,216,206,212
2023-06-05,212,218,204,204
2023-06-06,204,212,204,208
2023-06-07,208,216,204,214
2023-06-08,214,220,208,212
2023-06-09,216,220,212,216
2023-06-12,216,224,214,216
2023-06-13,216,224,206,210
2023-06-14,210,214,206,208
2023-06-15,208,220,206,218
2023-06-16,220,232,216,226
2023-06-19,226,228,218,220
2023-06-20,220,222,208,212
2023-06-21,212,222,212,218
2023-06-22,218,222,212,212
2023-06-23,212,216,208,208
2023-06-26,210,212,208,210
2023-06-27,210,212,206,212
2023-07-03,212,214,208,212
2023-07-04,212,214,208,212
2023-07-05,212,218,212,214
2023-07-06,214,214,208,212
2023-07-07,212,220,210,216
2023-07-10,216,218,214,214
2023-07-11,214,224,214,220
2023-07-12,222,232,220,230
2023-07-13,232,232,224,224
2023-07-14,226,248,224,244
2023-07-17,244,248,238,240
2023-07-18,240,246,232,238
2023-07-20,238,244,234,234
2023-07-21,234,240,220,224
2023-07-24,224,230,224,228
2023-07-25,228,230,220,224
2023-07-26,224,228,220,222
2023-07-27,222,228,220,224
2023-07-28,224,228,222,224
2023-07-31,222,228,214,216
2023-08-01,216,226,214,220
2023-08-02,220,224,216,218
2023-08-03,218,228,218,228
2023-08-04,230,230,220,222
2023-08-07,222,226,220,224
2023-08-08,226,228,222,228
2023-08-09,228,230,222,224
2023-08-10,224,228,220,228
2023-08-11,228,234,226,228
2023-08-14,230,238,228,238
2023-08-15,238,238,230,234
2023-08-16,234,236,228,232
2023-08-18,228,232,228,232
2023-08-21,232,246,232,240
2023-08-22,242,244,232,232
2023-08-23,232,240,232,238
2023-08-24,240,242,230,230
2023-08-25,232,236,230,232
2023-08-28,234,238,230,234
2023-08-29,236,242,232,238
2023-08-30,240,242,234,236
2023-08-31,238,238,232,232
2023-09-01,234,236,232,234
2023-09-04,234,242,234,236
2023-09-05,238,242,230,232
2023-09-06,232,238,230,236
2023-09-07,236,252,234,244
2023-09-08,246,252,244,246
2023-09-11,248,268,248,260
2023-09-12,260,266,258,262
2023-09-13,262,268,244,246
2023-09-14,248,258,246,250
2023-09-15,250,254,244,244
2023-09-18,240,240,226,228
2023-09-19,228,232,228,228
2023-09-20,230,236,228,228
2023-09-21,230,230,222,224
2023-09-22,224,230,222,228
2023-09-25,228,228,214,214
2023-09-26,218,226,206,208
2023-09-27,208,212,206,208
2023-09-29,208,218,206,218
2023-10-02,218,220,210,210
2023-10-03,210,212,208,210
2023-10-04,212,212,197,206
2023-10-05,208,214,206,208
2023-10-06,208,214,206,212
2023-10-09,212,216,208,212
2023-10-10,214,216,210,212
2023-10-11,212,218,212,212
2023-10-12,214,218,212,214
2023-10-13,214,216,206,206
2023-10-16,206,208,200,204
2023-10-17,204,212,204,206
2023-10-18,208,212,204,210
2023-10-19,210,214,208,208
2023-10-20,208,210,204,206
2023-10-23,206,208,200,208
2023-10-24,208,212,204,206
2023-10-25,206,208,202,204
2023-10-26,204,206,200,202
2023-10-27,200,202,193,196
2023-10-30,196,202,196,198
2023-10-31,197,210,196,210
2023-11-01,206,206,198,198
2023-11-02,198,208,198,202
2023-11-03,204,216,204,210
2023-11-06,212,216,204,210
2023-11-07,212,212,206,208
2023-11-08,210,212,206,208
2023-11-09,210,212,208,210
2023-11-10,208,212,206,210
2023-11-13,210,218,210,210
2023-11-14,212,212,208,210
2023-11-15,214,218,210,214
2023-11-16,214,214,208,212
2023-11-17,210,210,202,204
2023-11-20,204,210,204,208
2023-11-21,210,214,208,214
2023-11-22,214,214,208,212
2023-11-23,212,222,208,214
2023-11-24,214,218,210,210
2023-11-27,210,214,202,204
2023-11-28,200,206,200,204
2023-11-29,204,206,200,204
2023-11-30,202,208,202,208
2023-12-01,208,216,206,214
2023-12-04,214,218,206,208
2023-12-05,208,210,204,206
2023-12-06,206,208,204,204
2023-12-07,204,206,200,200
2023-12-08,202,204,200,202
2023-12-11,204,204,194,195
2023-12-12,196,206,195,200
2023-12-13,200,202,196,196
2023-12-14,199,206,197,204
2023-12-15,204,206,202,206
2023-12-18,206,210,202,208
2023-12-19,210,216,208,212
2023-12-20,210,212,208,212
2023-12-21,210,210,204,210
2023-12-22,208,210,206,208
2023-12-27,208,214,204,212
2023-12-28,212,212,206,212
2023-12-29,210,216,206,216
2024-01-02,214,214,204,208
2024-01-03,208,210,206,208
2024-01-04,208,210,204,206
2024-01-05,206,208,202,204
2024-01-08,204,204,200,202
2024-01-09,202,206,202,202
2024-01-10,202,204,199,199
2024-01-11,200,202,199,199
2024-01-12,200,206,198,200
2024-01-15,200,202,198,200
2024-01-16,200,200,198,199
2024-01-17,198,199,196,198
2024-01-18,198,198,195,196
2024-01-19,197,198,193,195
2024-01-22,196,197,188,190
2024-01-23,190,193,181,192
2024-01-24,192,192,185,189
2024-01-25,188,189,186,188
2024-01-26,187,188,184,186
